"Plot Title: DRYAS_11T_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10139942, SEN S/N: 10139942)","Good Battery (LGR S/N: 10139942)","Coupler Attached (LGR S/N: 10139942)","Host Connected (LGR S/N: 10139942)","Stopped (LGR S/N: 10139942)","End Of File (LGR S/N: 10139942)"
227,07/05/22 12:30:00  AM,5.141,,,,,
228,07/05/22 12:45:00  AM,5.244,,,,,
229,07/05/22 01:00:00  AM,5.141,,,,,
230,07/05/22 01:15:00  AM,5.037,,,,,
231,07/05/22 01:30:00  AM,4.934,,,,,
232,07/05/22 01:45:00  AM,4.831,,,,,
233,07/05/22 02:00:00  AM,4.934,,,,,
234,07/05/22 02:15:00  AM,4.934,,,,,
235,07/05/22 02:30:00  AM,4.934,,,,,
236,07/05/22 02:45:00  AM,4.831,,,,,
237,07/05/22 03:00:00  AM,4.934,,,,,
238,07/05/22 03:15:00  AM,4.934,,,,,
239,07/05/22 03:30:00  AM,4.934,,,,,
240,07/05/22 03:45:00  AM,5.037,,,,,
241,07/05/22 04:00:00  AM,5.037,,,,,
242,07/05/22 04:15:00  AM,5.141,,,,,
243,07/05/22 04:30:00  AM,5.037,,,,,
244,07/05/22 04:45:00  AM,4.831,,,,,
245,07/05/22 05:00:00  AM,4.831,,,,,
246,07/05/22 05:15:00  AM,5.037,,,,,
247,07/05/22 05:30:00  AM,5.141,,,,,
248,07/05/22 05:45:00  AM,5.244,,,,,
249,07/05/22 06:00:00  AM,5.347,,,,,
250,07/05/22 06:15:00  AM,5.450,,,,,
251,07/05/22 06:30:00  AM,5.450,,,,,
252,07/05/22 06:45:00  AM,5.655,,,,,
253,07/05/22 07:00:00  AM,5.757,,,,,
254,07/05/22 07:15:00  AM,5.860,,,,,
255,07/05/22 07:30:00  AM,5.860,,,,,
256,07/05/22 07:45:00  AM,6.064,,,,,
257,07/05/22 08:00:00  AM,6.370,,,,,
258,07/05/22 08:15:00  AM,6.674,,,,,
259,07/05/22 08:30:00  AM,6.877,,,,,
260,07/05/22 08:45:00  AM,6.877,,,,,
261,07/05/22 09:00:00  AM,6.978,,,,,
262,07/05/22 09:15:00  AM,7.079,,,,,
263,07/05/22 09:30:00  AM,7.381,,,,,
264,07/05/22 09:45:00  AM,7.582,,,,,
265,07/05/22 10:00:00  AM,7.682,,,,,
266,07/05/22 10:15:00  AM,7.782,,,,,
267,07/05/22 10:30:00  AM,7.983,,,,,
268,07/05/22 10:45:00  AM,8.082,,,,,
269,07/05/22 11:00:00  AM,8.082,,,,,
270,07/05/22 11:15:00  AM,8.182,,,,,
271,07/05/22 11:30:00  AM,8.182,,,,,
272,07/05/22 11:45:00  AM,8.282,,,,,
273,07/05/22 12:00:00  PM,8.282,,,,,
274,07/05/22 12:15:00  PM,8.282,,,,,
275,07/05/22 12:30:00  PM,8.481,,,,,
276,07/05/22 12:45:00  PM,8.581,,,,,
277,07/05/22 01:00:00  PM,8.680,,,,,
278,07/05/22 01:15:00  PM,8.680,,,,,
279,07/05/22 01:30:00  PM,8.581,,,,,
280,07/05/22 01:45:00  PM,8.481,,,,,
281,07/05/22 02:00:00  PM,8.581,,,,,
282,07/05/22 02:15:00  PM,8.680,,,,,
283,07/05/22 02:30:00  PM,8.779,,,,,
284,07/05/22 02:45:00  PM,8.779,,,,,
285,07/05/22 03:00:00  PM,8.879,,,,,
286,07/05/22 03:15:00  PM,8.978,,,,,
287,07/05/22 03:30:00  PM,8.978,,,,,
288,07/05/22 03:45:00  PM,8.779,,,,,
289,07/05/22 04:00:00  PM,8.481,,,,,
290,07/05/22 04:15:00  PM,8.382,,,,,
291,07/05/22 04:30:00  PM,8.282,,,,,
292,07/05/22 04:45:00  PM,8.282,,,,,
293,07/05/22 05:00:00  PM,8.182,,,,,
294,07/05/22 05:15:00  PM,8.082,,,,,
295,07/05/22 05:30:00  PM,7.882,,,,,
296,07/05/22 05:45:00  PM,7.882,,,,,
297,07/05/22 06:00:00  PM,7.882,,,,,
298,07/05/22 06:15:00  PM,7.882,,,,,
299,07/05/22 06:30:00  PM,7.682,,,,,
300,07/05/22 06:45:00  PM,7.582,,,,,
301,07/05/22 07:00:00  PM,7.381,,,,,
302,07/05/22 07:15:00  PM,7.280,,,,,
303,07/05/22 07:30:00  PM,7.079,,,,,
304,07/05/22 07:45:00  PM,6.877,,,,,
305,07/05/22 08:00:00  PM,6.775,,,,,
306,07/05/22 08:15:00  PM,6.674,,,,,
307,07/05/22 08:30:00  PM,6.471,,,,,
308,07/05/22 08:45:00  PM,6.370,,,,,
309,07/05/22 09:00:00  PM,6.166,,,,,
310,07/05/22 09:15:00  PM,6.064,,,,,
311,07/05/22 09:30:00  PM,5.962,,,,,
312,07/05/22 09:45:00  PM,5.860,,,,,
313,07/05/22 10:00:00  PM,5.757,,,,,
314,07/05/22 10:15:00  PM,5.655,,,,,
315,07/05/22 10:30:00  PM,5.552,,,,,
316,07/05/22 10:45:00  PM,5.450,,,,,
317,07/05/22 11:00:00  PM,5.347,,,,,
318,07/05/22 11:15:00  PM,5.347,,,,,
319,07/05/22 11:30:00  PM,5.244,,,,,
320,07/05/22 11:45:00  PM,5.141,,,,,
321,07/06/22 12:00:00  AM,5.037,,,,,
322,07/06/22 12:15:00  AM,5.037,,,,,
323,07/06/22 12:30:00  AM,4.934,,,,,
324,07/06/22 12:45:00  AM,4.831,,,,,
325,07/06/22 01:00:00  AM,4.831,,,,,
326,07/06/22 01:15:00  AM,4.831,,,,,
327,07/06/22 01:30:00  AM,4.831,,,,,
328,07/06/22 01:45:00  AM,4.727,,,,,
329,07/06/22 02:00:00  AM,4.727,,,,,
330,07/06/22 02:15:00  AM,4.727,,,,,
331,07/06/22 02:30:00  AM,4.727,,,,,
332,07/06/22 02:45:00  AM,4.727,,,,,
333,07/06/22 03:00:00  AM,4.727,,,,,
334,07/06/22 03:15:00  AM,4.727,,,,,
335,07/06/22 03:30:00  AM,4.727,,,,,
336,07/06/22 03:45:00  AM,4.727,,,,,
337,07/06/22 04:00:00  AM,4.727,,,,,
338,07/06/22 04:15:00  AM,4.727,,,,,
339,07/06/22 04:30:00  AM,4.727,,,,,
340,07/06/22 04:45:00  AM,4.727,,,,,
341,07/06/22 05:00:00  AM,4.727,,,,,
342,07/06/22 05:15:00  AM,4.727,,,,,
343,07/06/22 05:30:00  AM,4.831,,,,,
344,07/06/22 05:45:00  AM,4.727,,,,,
345,07/06/22 06:00:00  AM,4.623,,,,,
346,07/06/22 06:15:00  AM,4.519,,,,,
347,07/06/22 06:30:00  AM,4.415,,,,,
348,07/06/22 06:45:00  AM,4.311,,,,,
349,07/06/22 07:00:00  AM,4.207,,,,,
350,07/06/22 07:15:00  AM,4.102,,,,,
351,07/06/22 07:30:00  AM,3.998,,,,,
352,07/06/22 07:45:00  AM,3.893,,,,,
353,07/06/22 08:00:00  AM,3.893,,,,,
354,07/06/22 08:15:00  AM,3.998,,,,,
355,07/06/22 08:30:00  AM,3.998,,,,,
356,07/06/22 08:45:00  AM,4.102,,,,,
357,07/06/22 09:00:00  AM,4.102,,,,,
358,07/06/22 09:15:00  AM,4.102,,,,,
359,07/06/22 09:30:00  AM,4.102,,,,,
360,07/06/22 09:45:00  AM,4.207,,,,,
361,07/06/22 10:00:00  AM,4.311,,,,,
362,07/06/22 10:15:00  AM,4.311,,,,,
363,07/06/22 10:30:00  AM,4.415,,,,,
364,07/06/22 10:45:00  AM,4.519,,,,,
365,07/06/22 11:00:00  AM,4.623,,,,,
366,07/06/22 11:15:00  AM,4.727,,,,,
367,07/06/22 11:30:00  AM,4.727,,,,,
368,07/06/22 11:45:00  AM,4.727,,,,,
369,07/06/22 12:00:00  PM,4.727,,,,,
370,07/06/22 12:15:00  PM,4.831,,,,,
371,07/06/22 12:30:00  PM,4.831,,,,,
372,07/06/22 12:45:00  PM,4.831,,,,,
373,07/06/22 01:00:00  PM,4.831,,,,,
374,07/06/22 01:15:00  PM,4.727,,,,,
375,07/06/22 01:30:00  PM,4.727,,,,,
376,07/06/22 01:45:00  PM,4.727,,,,,
377,07/06/22 02:00:00  PM,4.727,,,,,
378,07/06/22 02:15:00  PM,4.727,,,,,
379,07/06/22 02:30:00  PM,4.831,,,,,
380,07/06/22 02:45:00  PM,4.934,,,,,
381,07/06/22 03:00:00  PM,5.037,,,,,
382,07/06/22 03:15:00  PM,5.141,,,,,
383,07/06/22 03:30:00  PM,5.244,,,,,
384,07/06/22 03:45:00  PM,5.347,,,,,
385,07/06/22 04:00:00  PM,5.347,,,,,
386,07/06/22 04:15:00  PM,5.450,,,,,
387,07/06/22 04:30:00  PM,5.347,,,,,
388,07/06/22 04:45:00  PM,5.347,,,,,
389,07/06/22 05:00:00  PM,5.347,,,,,
390,07/06/22 05:15:00  PM,5.244,,,,,
391,07/06/22 05:30:00  PM,5.244,,,,,
392,07/06/22 05:45:00  PM,5.244,,,,,
393,07/06/22 06:00:00  PM,5.244,,,,,
394,07/06/22 06:15:00  PM,5.244,,,,,
395,07/06/22 06:30:00  PM,5.244,,,,,
396,07/06/22 06:45:00  PM,5.244,,,,,
397,07/06/22 07:00:00  PM,5.244,,,,,
398,07/06/22 07:15:00  PM,5.244,,,,,
399,07/06/22 07:30:00  PM,5.141,,,,,
400,07/06/22 07:45:00  PM,5.244,,,,,
401,07/06/22 08:00:00  PM,5.244,,,,,
402,07/06/22 08:15:00  PM,5.141,,,,,
403,07/06/22 08:30:00  PM,5.141,,,,,
404,07/06/22 08:45:00  PM,5.037,,,,,
405,07/06/22 09:00:00  PM,4.934,,,,,
406,07/06/22 09:15:00  PM,4.831,,,,,
407,07/06/22 09:30:00  PM,4.727,,,,,
408,07/06/22 09:45:00  PM,4.727,,,,,
409,07/06/22 10:00:00  PM,4.623,,,,,
410,07/06/22 10:15:00  PM,4.519,,,,,
411,07/06/22 10:30:00  PM,4.519,,,,,
412,07/06/22 10:45:00  PM,4.415,,,,,
413,07/06/22 11:00:00  PM,4.415,,,,,
414,07/06/22 11:15:00  PM,4.415,,,,,
415,07/06/22 11:30:00  PM,4.311,,,,,
416,07/06/22 11:45:00  PM,4.311,,,,,
417,07/07/22 12:00:00  AM,4.207,,,,,
418,07/07/22 12:15:00  AM,4.207,,,,,
419,07/07/22 12:30:00  AM,4.207,,,,,
420,07/07/22 12:45:00  AM,4.102,,,,,
421,07/07/22 01:00:00  AM,4.102,,,,,
422,07/07/22 01:15:00  AM,4.102,,,,,
423,07/07/22 01:30:00  AM,4.102,,,,,
424,07/07/22 01:45:00  AM,3.998,,,,,
425,07/07/22 02:00:00  AM,3.998,,,,,
426,07/07/22 02:15:00  AM,3.998,,,,,
427,07/07/22 02:30:00  AM,4.102,,,,,
428,07/07/22 02:45:00  AM,4.102,,,,,
429,07/07/22 03:00:00  AM,4.207,,,,,
430,07/07/22 03:15:00  AM,4.311,,,,,
431,07/07/22 03:30:00  AM,4.415,,,,,
432,07/07/22 03:45:00  AM,4.415,,,,,
433,07/07/22 04:00:00  AM,4.519,,,,,
434,07/07/22 04:15:00  AM,4.623,,,,,
435,07/07/22 04:30:00  AM,4.831,,,,,
436,07/07/22 04:45:00  AM,4.727,,,,,
437,07/07/22 05:00:00  AM,4.727,,,,,
438,07/07/22 05:15:00  AM,4.623,,,,,
439,07/07/22 05:30:00  AM,4.727,,,,,
440,07/07/22 05:45:00  AM,4.831,,,,,
441,07/07/22 06:00:00  AM,4.934,,,,,
442,07/07/22 06:15:00  AM,5.037,,,,,
443,07/07/22 06:30:00  AM,5.244,,,,,
444,07/07/22 06:45:00  AM,5.347,,,,,
445,07/07/22 07:00:00  AM,5.450,,,,,
446,07/07/22 07:15:00  AM,5.552,,,,,
447,07/07/22 07:30:00  AM,5.757,,,,,
448,07/07/22 07:45:00  AM,5.962,,,,,
449,07/07/22 08:00:00  AM,6.166,,,,,
450,07/07/22 08:15:00  AM,6.370,,,,,
451,07/07/22 08:30:00  AM,6.573,,,,,
452,07/07/22 08:45:00  AM,6.775,,,,,
453,07/07/22 09:00:00  AM,6.877,,,,,
454,07/07/22 09:15:00  AM,6.978,,,,,
455,07/07/22 09:30:00  AM,7.179,,,,,
456,07/07/22 09:45:00  AM,7.280,,,,,
457,07/07/22 10:00:00  AM,7.381,,,,,
458,07/07/22 10:15:00  AM,7.381,,,,,
459,07/07/22 10:30:00  AM,7.481,,,,,
460,07/07/22 10:45:00  AM,7.582,,,,,
461,07/07/22 11:00:00  AM,7.782,,,,,
462,07/07/22 11:15:00  AM,7.983,,,,,
463,07/07/22 11:30:00  AM,7.983,,,,,
464,07/07/22 11:45:00  AM,8.082,,,,,
465,07/07/22 12:00:00  PM,8.282,,,,,
466,07/07/22 12:15:00  PM,8.481,,,,,
467,07/07/22 12:30:00  PM,8.680,,,,,
468,07/07/22 12:45:00  PM,8.779,,,,,
469,07/07/22 01:00:00  PM,8.879,,,,,
470,07/07/22 01:15:00  PM,8.978,,,,,
471,07/07/22 01:30:00  PM,8.978,,,,,
472,07/07/22 01:45:00  PM,8.879,,,,,
473,07/07/22 02:00:00  PM,8.879,,,,,
474,07/07/22 02:15:00  PM,8.779,,,,,
475,07/07/22 02:30:00  PM,8.779,,,,,
476,07/07/22 02:45:00  PM,8.879,,,,,
477,07/07/22 03:00:00  PM,8.879,,,,,
478,07/07/22 03:15:00  PM,8.779,,,,,
479,07/07/22 03:30:00  PM,8.680,,,,,
480,07/07/22 03:45:00  PM,8.581,,,,,
481,07/07/22 04:00:00  PM,8.481,,,,,
482,07/07/22 04:15:00  PM,8.382,,,,,
483,07/07/22 04:30:00  PM,8.282,,,,,
484,07/07/22 04:45:00  PM,8.182,,,,,
485,07/07/22 05:00:00  PM,8.082,,,,,
486,07/07/22 05:15:00  PM,8.082,,,,,
487,07/07/22 05:30:00  PM,7.983,,,,,
488,07/07/22 05:45:00  PM,7.882,,,,,
489,07/07/22 06:00:00  PM,7.782,,,,,
490,07/07/22 06:15:00  PM,7.782,,,,,
491,07/07/22 06:30:00  PM,7.782,,,,,
492,07/07/22 06:45:00  PM,7.782,,,,,
493,07/07/22 07:00:00  PM,7.682,,,,,
494,07/07/22 07:15:00  PM,7.782,,,,,
495,07/07/22 07:30:00  PM,7.882,,,,,
496,07/07/22 07:45:00  PM,7.882,,,,,
497,07/07/22 08:00:00  PM,7.983,,,,,
498,07/07/22 08:15:00  PM,7.983,,,,,
499,07/07/22 08:30:00  PM,7.983,,,,,
500,07/07/22 08:45:00  PM,7.983,,,,,
501,07/07/22 09:00:00  PM,7.882,,,,,
502,07/07/22 09:15:00  PM,7.882,,,,,
503,07/07/22 09:30:00  PM,7.882,,,,,
504,07/07/22 09:45:00  PM,7.782,,,,,
505,07/07/22 10:00:00  PM,7.682,,,,,
506,07/07/22 10:15:00  PM,7.481,,,,,
507,07/07/22 10:30:00  PM,7.280,,,,,
508,07/07/22 10:45:00  PM,7.280,,,,,
509,07/07/22 11:00:00  PM,7.179,,,,,
510,07/07/22 11:15:00  PM,7.179,,,,,
511,07/07/22 11:30:00  PM,7.079,,,,,
512,07/07/22 11:45:00  PM,7.079,,,,,
513,07/08/22 12:00:00  AM,6.978,,,,,
514,07/08/22 12:15:00  AM,6.877,,,,,
515,07/08/22 12:30:00  AM,6.877,,,,,
516,07/08/22 12:45:00  AM,6.775,,,,,
517,07/08/22 01:00:00  AM,6.775,,,,,
518,07/08/22 01:15:00  AM,6.775,,,,,
519,07/08/22 01:30:00  AM,6.674,,,,,
520,07/08/22 01:45:00  AM,6.674,,,,,
521,07/08/22 02:00:00  AM,6.674,,,,,
522,07/08/22 02:15:00  AM,6.674,,,,,
523,07/08/22 02:30:00  AM,6.573,,,,,
524,07/08/22 02:45:00  AM,6.471,,,,,
525,07/08/22 03:00:00  AM,6.471,,,,,
