site,plot,treatment,light,year,DOY,hhmm,ss.s,battery_V,CO2_v,CO2_ppm,H2O_v,H2O_ppt,T_panel,T_soil,T_air
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+41.2   ,+11.429 ,+1.9860 ,+397.19,+.52352 ,+8.3763 ,+19.048 ,+18.054 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+42.2   ,+11.487 ,+1.9984 ,+399.69,+.52317 ,+8.3707 ,+19.048 ,+18.106 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+43.2   ,+11.617 ,+1.9998 ,+399.97,+.51832 ,+8.2931 ,+19.048 ,+18.106 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+44.2   ,+11.616 ,+2.0102 ,+402.04,+.50654 ,+8.1046 ,+19.059 ,+18.065 ,+19.110 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+45.2   ,+11.336 ,+2.0158 ,+403.15,+.49684 ,+7.9494 ,+19.048 ,+18.072 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+46.2   ,+11.501 ,+2.0151 ,+403.01,+.49407 ,+7.9051 ,+19.048 ,+18.123 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+47.2   ,+11.487 ,+2.0123 ,+402.46,+.49718 ,+7.9550 ,+19.048 ,+18.175 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+48.2   ,+11.300 ,+2.0151 ,+403.01,+.49684 ,+7.9494 ,+19.048 ,+18.175 ,+19.100 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+49.2   ,+11.495 ,+2.0158 ,+403.15,+.48956 ,+7.8330 ,+19.059 ,+18.185 ,+19.093 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+50.2   ,+11.427 ,+2.0178 ,+403.57,+.48644 ,+7.7831 ,+19.048 ,+18.209 ,+19.083 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+51.2   ,+11.306 ,+2.0185 ,+403.71,+.48437 ,+7.7498 ,+19.048 ,+18.175 ,+19.083 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+52.2   ,+11.548 ,+2.0144 ,+402.88,+.48402 ,+7.7443 ,+19.046 ,+18.172 ,+19.063 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+53.2   ,+11.512 ,+2.0171 ,+403.43,+.48298 ,+7.7277 ,+19.036 ,+18.196 ,+19.070 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+54.2   ,+11.399 ,+2.0074 ,+401.49,+.48367 ,+7.7388 ,+19.036 ,+18.128 ,+19.053 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+55.2   ,+11.405 ,+2.0109 ,+402.18,+.48575 ,+7.7720 ,+19.036 ,+18.076 ,+19.053 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+56.2   ,+10.326 ,+2.0144 ,+402.88,+.48506 ,+7.7609 ,+19.036 ,+18.025 ,+19.053 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+57.2   ,+11.026 ,+2.0338 ,+406.76,+.49129 ,+7.8607 ,+19.036 ,+18.042 ,+19.053 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+58.2   ,+11.037 ,+1.9950 ,+399.00,+.48852 ,+7.8164 ,+19.036 ,+18.025 ,+19.053 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1505.  ,+59.2   ,+11.295 ,+2.0178 ,+403.57,+.48714 ,+7.7942 ,+19.024 ,+17.978 ,+19.041 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+.2     ,+11.067 ,+2.0130 ,+402.60,+.48991 ,+7.8385 ,+19.024 ,+17.910 ,+19.007 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+1.2    ,+11.292 ,+2.0012 ,+400.24,+.48991 ,+7.8385 ,+19.034 ,+17.817 ,+19.017 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+2.2    ,+11.284 ,+2.0137 ,+402.74,+.49268 ,+7.8829 ,+19.024 ,+17.807 ,+19.007 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+3.2    ,+11.144 ,+2.0102 ,+402.04,+.49615 ,+7.9383 ,+19.024 ,+17.738 ,+19.007 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+4.2    ,+11.026 ,+2.0026 ,+400.52,+.49753 ,+7.9605 ,+19.024 ,+17.618 ,+19.007 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+5.2    ,+11.037 ,+2.0109 ,+402.18,+.49615 ,+7.9383 ,+19.024 ,+17.532 ,+18.990 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+6.2    ,+11.245 ,+2.0054 ,+401.07,+.49615 ,+7.9383 ,+19.011 ,+17.417 ,+18.977 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+7.2    ,+10.982 ,+2.0123 ,+402.46,+.49892 ,+7.9827 ,+19.011 ,+17.314 ,+18.977 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+8.2    ,+11.196 ,+1.9988 ,+399.76,+.49996 ,+7.9993 ,+19.011 ,+17.279 ,+18.977 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+9.2    ,+11.094 ,+2.0068 ,+401.35,+.49996 ,+7.9993 ,+19.011 ,+17.211 ,+18.994 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+10.2   ,+11.108 ,+2.0047 ,+400.94,+.50169 ,+8.0270 ,+19.021 ,+17.135 ,+18.987 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+11.2   ,+10.812 ,+2.0123 ,+402.46,+.50307 ,+8.0492 ,+19.011 ,+17.004 ,+18.994 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+12.2   ,+10.864 ,+2.0074 ,+401.49,+.50342 ,+8.0547 ,+19.021 ,+16.894 ,+19.004 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+13.2   ,+10.806 ,+2.0057 ,+401.14,+.50342 ,+8.0547 ,+19.011 ,+16.764 ,+18.994 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+14.2   ,+10.625 ,+2.0026 ,+400.52,+.50446 ,+8.0714 ,+18.999 ,+16.614 ,+18.965 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+15.2   ,+10.606 ,+2.0088 ,+401.77,+.50550 ,+8.0880 ,+18.999 ,+16.494 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+16.2   ,+10.677 ,+2.0088 ,+401.77,+.50862 ,+8.1379 ,+18.999 ,+16.373 ,+18.965 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+17.2   ,+10.746 ,+2.0040 ,+400.80,+.51139 ,+8.1822 ,+18.999 ,+16.236 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+18.2   ,+10.905 ,+2.0012 ,+400.24,+.51208 ,+8.1933 ,+18.999 ,+16.115 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+19.2   ,+10.968 ,+1.9950 ,+399.00,+.51485 ,+8.2377 ,+18.999 ,+15.995 ,+18.965 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+20.2   ,+11.064 ,+1.9984 ,+399.69,+.51589 ,+8.2543 ,+18.999 ,+15.857 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+21.2   ,+10.801 ,+1.9991 ,+399.83,+.51971 ,+8.3153 ,+18.999 ,+15.720 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+22.2   ,+10.916 ,+2.0019 ,+400.38,+.52074 ,+8.3319 ,+18.999 ,+15.599 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+23.2   ,+11.061 ,+1.9995 ,+399.90,+.52317 ,+8.3707 ,+19.009 ,+15.488 ,+18.958 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+24.2   ,+11.111 ,+1.9964 ,+399.27,+.52629 ,+8.4206 ,+18.999 ,+15.358 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+25.2   ,+11.094 ,+1.9977 ,+399.55,+.52975 ,+8.4760 ,+18.999 ,+15.272 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+26.2   ,+10.691 ,+1.9943 ,+398.86,+.53045 ,+8.4871 ,+18.999 ,+15.134 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+27.2   ,+10.787 ,+2.0005 ,+400.10,+.53634 ,+8.5814 ,+18.999 ,+15.048 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+28.2   ,+10.531 ,+1.9957 ,+399.13,+.53738 ,+8.5980 ,+18.999 ,+14.962 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+29.2   ,+10.990 ,+1.9915 ,+398.30,+.53841 ,+8.6146 ,+18.999 ,+14.858 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+30.2   ,+10.850 ,+1.9880 ,+397.61,+.54188 ,+8.6701 ,+18.999 ,+14.720 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+31.2   ,+10.625 ,+1.9880 ,+397.61,+.54534 ,+8.7255 ,+18.986 ,+14.605 ,+18.935 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+32.2   ,+10.737 ,+1.9977 ,+399.55,+.54673 ,+8.7477 ,+18.999 ,+14.479 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+33.2   ,+10.658 ,+1.9877 ,+397.54,+.55019 ,+8.8031 ,+18.999 ,+14.376 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+34.2   ,+10.875 ,+1.9860 ,+397.19,+.55297 ,+8.8475 ,+18.986 ,+14.260 ,+18.935 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+35.2   ,+10.537 ,+1.9880 ,+397.61,+.55643 ,+8.9029 ,+18.986 ,+14.156 ,+18.935 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+36.2   ,+10.622 ,+1.9853 ,+397.05,+.55712 ,+8.9140 ,+18.999 ,+14.100 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+37.2   ,+10.545 ,+1.9901 ,+398.02,+.56059 ,+8.9694 ,+18.986 ,+14.001 ,+18.935 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+38.2   ,+10.578 ,+1.9832 ,+396.64,+.56475 ,+9.0359 ,+18.986 ,+13.932 ,+18.935 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+39.2   ,+10.735 ,+1.9860 ,+397.19,+.56821 ,+9.0914 ,+18.999 ,+13.893 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+40.2   ,+10.614 ,+1.9825 ,+396.50,+.57168 ,+9.1468 ,+18.999 ,+13.789 ,+18.948 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+41.2   ,+10.570 ,+1.9901 ,+398.02,+.57549 ,+9.2078 ,+18.999 ,+13.737 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+42.2   ,+10.910 ,+1.9728 ,+394.56,+.57445 ,+9.1912 ,+18.999 ,+13.685 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+43.2   ,+10.787 ,+1.9901 ,+398.02,+.57861 ,+9.2577 ,+18.999 ,+13.599 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+44.2   ,+10.603 ,+1.9770 ,+395.39,+.58068 ,+9.2909 ,+18.999 ,+13.530 ,+18.982 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+45.2   ,+10.435 ,+1.9790 ,+395.81,+.58311 ,+9.3298 ,+18.999 ,+13.443 ,+18.999 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+46.2   ,+10.499 ,+1.9901 ,+398.02,+.58761 ,+9.4018 ,+18.999 ,+13.375 ,+18.999 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+47.2   ,+10.531 ,+1.9846 ,+396.92,+.58900 ,+9.4240 ,+18.999 ,+13.288 ,+19.016 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+48.2   ,+10.729 ,+1.9693 ,+393.87,+.59039 ,+9.4462 ,+18.999 ,+13.254 ,+19.016 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+49.2   ,+10.455 ,+1.9756 ,+395.11,+.59524 ,+9.5238 ,+18.999 ,+13.202 ,+19.016 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+50.2   ,+10.702 ,+1.9811 ,+396.22,+.59731 ,+9.5570 ,+18.999 ,+13.132 ,+19.033 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+51.2   ,+10.762 ,+1.9735 ,+394.70,+.59870 ,+9.5792 ,+18.999 ,+13.029 ,+19.050 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+52.2   ,+10.589 ,+1.9707 ,+394.14,+.60147 ,+9.6236 ,+18.999 ,+12.943 ,+19.050 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+53.2   ,+10.520 ,+1.9686 ,+393.73,+.60320 ,+9.6513 ,+18.999 ,+12.891 ,+19.050 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+54.2   ,+10.523 ,+1.9770 ,+395.39,+.60875 ,+9.7400 ,+18.999 ,+12.822 ,+19.067 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+55.2   ,+10.405 ,+1.9628 ,+392.55,+.61291 ,+9.8065 ,+18.999 ,+12.822 ,+19.085 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+56.2   ,+10.672 ,+1.9725 ,+394.49,+.61741 ,+9.8786 ,+19.011 ,+12.782 ,+19.097 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+57.2   ,+10.435 ,+1.9763 ,+395.25,+.62053 ,+9.9285 ,+18.999 ,+12.752 ,+19.102 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+58.2   ,+10.611 ,+1.9735 ,+394.70,+.61949 ,+9.9118 ,+19.011 ,+12.730 ,+19.131 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1506.  ,+59.2   ,+10.526 ,+1.9714 ,+394.28,+.62087 ,+9.9340 ,+19.011 ,+12.679 ,+19.131 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+.2     ,+10.531 ,+1.9693 ,+393.87,+.62226 ,+9.9562 ,+19.011 ,+12.626 ,+19.148 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+1.2    ,+10.691 ,+1.9645 ,+392.90,+.62538 ,+10.006 ,+19.011 ,+12.558 ,+19.166 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+2.2    ,+10.787 ,+1.9645 ,+392.90,+.62711 ,+10.034 ,+19.011 ,+12.523 ,+19.166 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+3.2    ,+10.770 ,+1.9680 ,+393.59,+.63196 ,+10.111 ,+19.011 ,+12.488 ,+19.183 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+4.2    ,+10.713 ,+1.9680 ,+393.59,+.63404 ,+10.145 ,+19.011 ,+12.488 ,+19.200 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+5.2    ,+10.650 ,+1.9686 ,+393.73,+.63785 ,+10.206 ,+19.011 ,+12.454 ,+19.200 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+6.2    ,+10.510 ,+1.9714 ,+394.28,+.64097 ,+10.256 ,+19.011 ,+12.454 ,+19.217 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+7.2    ,+10.674 ,+1.9652 ,+393.04,+.64409 ,+10.305 ,+19.011 ,+12.454 ,+19.234 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+8.2    ,+10.872 ,+1.9624 ,+392.48,+.64582 ,+10.333 ,+19.021 ,+12.429 ,+19.261 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+9.2    ,+10.704 ,+1.9569 ,+391.37,+.64790 ,+10.366 ,+19.011 ,+12.385 ,+19.268 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+10.2   ,+10.488 ,+1.9676 ,+393.52,+.64998 ,+10.400 ,+19.024 ,+12.397 ,+19.281 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+11.2   ,+10.792 ,+1.9569 ,+391.37,+.65344 ,+10.455 ,+19.024 ,+12.362 ,+19.298 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+12.2   ,+10.636 ,+1.9686 ,+393.73,+.65483 ,+10.477 ,+19.024 ,+12.293 ,+19.315 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+13.2   ,+10.724 ,+1.9551 ,+391.03,+.65552 ,+10.488 ,+19.024 ,+12.259 ,+19.315 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+14.2   ,+10.306 ,+1.9641 ,+392.83,+.65968 ,+10.555 ,+19.024 ,+12.224 ,+19.332 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+15.2   ,+10.680 ,+1.9548 ,+390.96,+.66176 ,+10.588 ,+19.034 ,+12.234 ,+19.359 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+16.2   ,+10.724 ,+1.9596 ,+391.93,+.66488 ,+10.638 ,+19.024 ,+12.120 ,+19.349 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+17.2   ,+10.707 ,+1.9582 ,+391.65,+.66592 ,+10.655 ,+19.024 ,+12.120 ,+19.349 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+18.2   ,+10.732 ,+1.9541 ,+390.82,+.66730 ,+10.677 ,+19.024 ,+12.050 ,+19.366 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+19.2   ,+10.482 ,+1.9527 ,+390.54,+.66799 ,+10.688 ,+19.024 ,+11.999 ,+19.383 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+20.2   ,+10.704 ,+1.9624 ,+392.48,+.67354 ,+10.777 ,+19.024 ,+12.068 ,+19.383 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+21.2   ,+10.413 ,+1.9569 ,+391.37,+.67700 ,+10.832 ,+19.024 ,+12.052 ,+19.383 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+22.2   ,+10.757 ,+1.9617 ,+392.34,+.67700 ,+10.832 ,+19.024 ,+12.086 ,+19.400 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+23.2   ,+10.825 ,+1.9437 ,+388.74,+.67770 ,+10.843 ,+19.024 ,+12.050 ,+19.418 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+24.2   ,+10.724 ,+1.9562 ,+391.23,+.67977 ,+10.876 ,+19.024 ,+11.999 ,+19.418 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+25.2   ,+10.877 ,+1.9562 ,+391.23,+.68324 ,+10.932 ,+19.024 ,+11.981 ,+19.418 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+26.2   ,+10.674 ,+1.9582 ,+391.65,+.68601 ,+10.976 ,+19.024 ,+11.965 ,+19.435 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+27.2   ,+10.814 ,+1.9548 ,+390.96,+.68913 ,+11.026 ,+19.024 ,+11.982 ,+19.452 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+28.2   ,+10.850 ,+1.9586 ,+391.72,+.69155 ,+11.065 ,+19.024 ,+12.016 ,+19.452 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+29.2   ,+10.680 ,+1.9569 ,+391.37,+.69641 ,+11.142 ,+19.024 ,+11.999 ,+19.452 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+30.2   ,+10.567 ,+1.9513 ,+390.26,+.69641 ,+11.142 ,+19.024 ,+11.964 ,+19.486 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+31.2   ,+10.537 ,+1.9416 ,+388.32,+.69883 ,+11.181 ,+19.036 ,+11.978 ,+19.498 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+32.2   ,+10.946 ,+1.9548 ,+390.96,+.70195 ,+11.231 ,+19.036 ,+11.925 ,+19.516 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+33.2   ,+10.836 ,+1.9468 ,+389.36,+.70195 ,+11.231 ,+19.036 ,+11.908 ,+19.516 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+34.2   ,+10.707 ,+1.9555 ,+391.10,+.70611 ,+11.298 ,+19.036 ,+11.891 ,+19.533 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+35.2   ,+10.754 ,+1.9489 ,+389.78,+.70715 ,+11.314 ,+19.036 ,+11.855 ,+19.533 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+36.2   ,+10.512 ,+1.9485 ,+389.71,+.70992 ,+11.359 ,+19.036 ,+11.821 ,+19.567 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+37.2   ,+10.600 ,+1.9451 ,+389.02,+.71304 ,+11.409 ,+19.036 ,+11.752 ,+19.567 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+38.2   ,+10.611 ,+1.9506 ,+390.13,+.71546 ,+11.447 ,+19.036 ,+11.787 ,+19.584 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+39.2   ,+10.474 ,+1.9472 ,+389.43,+.71719 ,+11.475 ,+19.036 ,+11.787 ,+19.601 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+40.2   ,+10.578 ,+1.9444 ,+388.88,+.71927 ,+11.508 ,+19.036 ,+11.787 ,+19.601 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+41.2   ,+10.473 ,+1.9427 ,+388.53,+.71927 ,+11.508 ,+19.036 ,+11.752 ,+19.618 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+42.2   ,+10.408 ,+1.9409 ,+388.19,+.72204 ,+11.553 ,+19.036 ,+11.821 ,+19.618 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+43.2   ,+10.812 ,+1.9534 ,+390.68,+.72308 ,+11.569 ,+19.048 ,+11.834 ,+19.648 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+44.2   ,+10.729 ,+1.9434 ,+388.67,+.72412 ,+11.586 ,+19.048 ,+11.834 ,+19.665 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+45.2   ,+10.468 ,+1.9513 ,+390.26,+.72967 ,+11.675 ,+19.048 ,+11.850 ,+19.682 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+46.2   ,+10.564 ,+1.9430 ,+388.60,+.72897 ,+11.664 ,+19.048 ,+11.868 ,+19.699 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+47.2   ,+10.658 ,+1.9326 ,+386.52,+.73036 ,+11.686 ,+19.048 ,+11.851 ,+19.716 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+48.2   ,+10.990 ,+1.9458 ,+389.16,+.73244 ,+11.719 ,+19.048 ,+11.834 ,+19.733 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+49.2   ,+10.954 ,+1.9395 ,+387.91,+.73382 ,+11.741 ,+19.048 ,+11.765 ,+19.750 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+50.2   ,+10.875 ,+1.9378 ,+387.56,+.73521 ,+11.763 ,+19.048 ,+11.729 ,+19.750 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+51.2   ,+10.729 ,+1.9434 ,+388.67,+.73902 ,+11.824 ,+19.048 ,+11.765 ,+19.785 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+52.2   ,+10.647 ,+1.9416 ,+388.32,+.74110 ,+11.858 ,+19.048 ,+11.731 ,+19.785 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+53.2   ,+10.779 ,+1.9340 ,+386.80,+.74179 ,+11.869 ,+19.061 ,+11.708 ,+19.831 
MEAD,NA,NA,NA,+2022.  ,+206.   ,+1507.  ,+54.2   ,+10.636 ,+1.9312 ,+386.24,+.74145 ,+11.863 ,+19.061 ,+11.742 ,+19.831 
