"Plot Title: MEAD_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20553056, SEN S/N: 20553056)","Intensity, Lux (LGR S/N: 20553056, SEN S/N: 20553056)","Coupler Attached (LGR S/N: 20553056)","Host Connected (LGR S/N: 20553056)","Stopped (LGR S/N: 20553056)","End Of File (LGR S/N: 20553056)"
80,07/14/22 04:09:30  PM,10.944,42711.4,,,,
81,07/14/22 04:10:00  PM,10.357,366.0,,,,
82,07/14/22 04:10:30  PM,10.161,279.9,,,,
83,07/14/22 04:11:00  PM,10.161,290.6,,,,
84,07/14/22 04:11:30  PM,10.357,33066.9,,,,
85,07/14/22 04:12:00  PM,10.161,0.0,,,,
86,07/14/22 04:12:30  PM,10.063,0.0,,,,
87,07/14/22 04:13:00  PM,9.965,0.0,,,,
88,07/14/22 04:13:30  PM,9.965,0.0,,,,
89,07/14/22 04:14:00  PM,9.866,0.0,,,,
90,07/14/22 04:14:30  PM,9.965,172.2,,,,
91,07/14/22 04:15:00  PM,9.965,527.4,,,,
92,07/14/22 04:15:30  PM,10.063,387.5,,,,
93,07/14/22 04:16:00  PM,10.161,366.0,,,,
94,07/14/22 04:16:30  PM,10.259,322.9,,,,
95,07/14/22 04:17:00  PM,10.455,387.5,,,,
96,07/14/22 04:17:30  PM,10.553,355.2,,,,
97,07/14/22 04:18:00  PM,11.041,49600.3,,,,
98,07/14/22 04:18:30  PM,11.041,49600.3,,,,
99,07/14/22 04:19:00  PM,10.944,49600.3,,,,
100,07/14/22 04:19:30  PM,10.748,49600.3,,,,
101,07/14/22 04:20:00  PM,10.651,49600.3,,,,
102,07/14/22 04:20:30  PM,10.455,419.8,,,,
103,07/14/22 04:21:00  PM,10.651,322.9,,,,
104,07/14/22 04:21:30  PM,10.748,419.8,,,,
105,07/14/22 04:22:00  PM,10.846,398.3,,,,
106,07/14/22 04:22:30  PM,11.041,33066.9,,,,
107,07/14/22 04:23:00  PM,10.944,0.0,,,,
108,07/14/22 04:23:30  PM,10.944,0.0,,,,
109,07/14/22 04:24:00  PM,10.846,0.0,,,,
110,07/14/22 04:24:30  PM,10.846,0.0,,,,
111,07/14/22 04:25:00  PM,10.846,0.0,,,,
112,07/14/22 04:25:30  PM,10.944,527.4,,,,
113,07/14/22 04:26:00  PM,11.041,398.3,,,,
114,07/14/22 04:26:30  PM,11.139,301.4,,,,
115,07/14/22 04:27:00  PM,11.236,366.0,,,,
116,07/14/22 04:27:30  PM,11.236,452.1,,,,
117,07/14/22 04:28:00  PM,11.334,322.9,,,,
118,07/14/22 04:28:30  PM,11.431,247.6,,,,
119,07/14/22 04:29:00  PM,11.528,312.2,,,,
120,07/14/22 04:29:30  PM,11.722,44089.2,,,,
121,07/14/22 04:30:00  PM,11.916,46844.8,,,,
122,07/14/22 04:30:30  PM,11.819,44089.2,,,,
123,07/14/22 04:31:00  PM,11.528,44089.2,,,,
124,07/14/22 04:31:30  PM,11.334,44089.2,,,,
125,07/14/22 04:32:00  PM,10.748,301.4,,,,
126,07/14/22 04:32:30  PM,10.553,258.3,,,,
127,07/14/22 04:33:00  PM,10.455,204.5,,,,
128,07/14/22 04:33:30  PM,10.651,4822.3,,,,
129,07/14/22 04:34:00  PM,10.651,4477.8,,,,
130,07/14/22 04:34:30  PM,10.455,4477.8,,,,
131,07/14/22 04:35:00  PM,10.357,6544.5,,,,
132,07/14/22 04:35:30  PM,10.259,7233.4,,,,
133,07/14/22 04:36:00  PM,10.161,6544.5,,,,
134,07/14/22 04:36:30  PM,10.161,9300.1,,,,
135,07/14/22 04:37:00  PM,10.161,9644.5,,,,
136,07/14/22 04:37:30  PM,9.965,9300.1,,,,
137,07/14/22 04:38:00  PM,9.866,8611.2,,,,
138,07/14/22 04:38:30  PM,9.768,9300.1,,,,
139,07/14/22 04:39:00  PM,9.669,7577.8,,,,
140,07/14/22 04:39:30  PM,9.571,10333.4,,,,
141,07/14/22 04:40:00  PM,9.571,9644.5,,,,
142,07/14/22 04:40:30  PM,9.472,9644.5,,,,
143,07/14/22 04:41:00  PM,9.373,9644.5,,,,
144,07/14/22 04:41:30  PM,9.275,9644.5,,,,
145,07/14/22 04:42:00  PM,9.176,9300.1,,,,
146,07/14/22 04:42:30  PM,9.077,8611.2,,,,
147,07/14/22 04:43:00  PM,8.978,8611.2,,,,
148,07/14/22 04:43:30  PM,8.879,8266.7,,,,
149,07/14/22 04:44:00  PM,8.779,8266.7,,,,
150,07/14/22 04:44:30  PM,8.680,8266.7,,,,
151,07/14/22 04:45:00  PM,8.581,8266.7,,,,
152,07/14/22 04:45:30  PM,8.581,7577.8,,,,
153,07/14/22 04:46:00  PM,8.282,24800.2,,,,
154,07/14/22 04:46:30  PM,7.882,23422.4,,,,
155,07/14/22 04:47:00  PM,7.582,23422.4,,,,
156,07/14/22 04:47:30  PM,7.280,23422.4,,,,
157,07/14/22 04:48:00  PM,6.978,22044.6,,,,
158,07/14/22 04:48:30  PM,6.573,107.6,,,,
159,07/14/22 04:49:00  PM,6.573,118.4,,,,
160,07/14/22 04:49:30  PM,6.775,96.9,,,,
161,07/14/22 04:50:00  PM,7.079,107.6,,,,
162,07/14/22 04:50:30  PM,7.280,107.6,,,,
163,07/14/22 04:51:00  PM,7.682,96.9,,,,
164,07/14/22 04:51:30  PM,7.983,64.6,,,,
165,07/14/22 04:52:00  PM,8.382,75.3,,,,
166,07/14/22 04:52:30  PM,8.680,86.1,,,,
167,07/14/22 04:53:00  PM,8.978,75.3,,,,
168,07/14/22 04:53:30  PM,9.176,86.1,,,,
169,07/14/22 04:54:00  PM,9.472,86.1,,,,
170,07/14/22 04:54:30  PM,9.669,43.1,,,,
171,07/14/22 04:55:00  PM,9.965,53.8,,,,
172,07/14/22 04:55:30  PM,10.259,75.3,,,,
173,07/14/22 04:56:00  PM,10.553,43.1,,,,
174,07/14/22 04:56:30  PM,10.944,43.1,,,,
175,07/14/22 04:57:00  PM,11.334,86.1,,,,
176,07/14/22 04:57:30  PM,11.625,75.3,,,,
177,07/14/22 04:58:00  PM,12.013,22044.6,,,,
178,07/14/22 04:58:30  PM,11.916,23422.4,,,,
179,07/14/22 04:59:00  PM,11.528,23422.4,,,,
180,07/14/22 04:59:30  PM,11.041,23422.4,,,,
181,07/14/22 05:00:00  PM,10.553,172.2,,,,
182,07/14/22 05:00:30  PM,10.259,107.6,,,,
183,07/14/22 05:01:00  PM,10.259,107.6,,,,
184,07/14/22 05:01:30  PM,10.259,150.7,,,,
185,07/14/22 05:02:00  PM,10.259,0.0,,,,
186,07/14/22 05:02:30  PM,10.161,0.0,,,,
187,07/14/22 05:03:00  PM,10.063,0.0,,,,
188,07/14/22 05:03:30  PM,9.965,0.0,,,,
189,07/14/22 05:04:00  PM,9.866,0.0,,,,
190,07/14/22 05:04:30  PM,9.768,64.6,,,,
191,07/14/22 05:05:00  PM,9.965,129.2,,,,
192,07/14/22 05:05:30  PM,10.357,86.1,,,,
193,07/14/22 05:06:00  PM,10.651,161.5,,,,
194,07/14/22 05:06:30  PM,10.846,129.2,,,,
195,07/14/22 05:07:00  PM,11.041,118.4,,,,
196,07/14/22 05:07:30  PM,11.236,129.2,,,,
197,07/14/22 05:08:00  PM,11.334,96.9,,,,
198,07/14/22 05:08:30  PM,11.528,107.6,,,,
199,07/14/22 05:09:00  PM,11.819,107.6,,,,
200,07/14/22 05:09:30  PM,12.110,129.2,,,,
201,07/14/22 05:10:00  PM,12.401,28933.5,,,,
202,07/14/22 05:10:30  PM,12.497,30311.3,,,,
203,07/14/22 05:11:00  PM,12.207,31689.1,,,,
204,07/14/22 05:11:30  PM,11.916,31689.1,,,,
205,07/14/22 05:12:00  PM,11.528,28933.5,,,,
206,07/14/22 05:12:30  PM,11.041,1377.8,,,,
207,07/14/22 05:13:00  PM,11.139,1345.5,,,,
208,07/14/22 05:13:30  PM,11.334,1356.3,,,,
209,07/14/22 05:14:00  PM,11.236,0.0,,,,
210,07/14/22 05:14:30  PM,11.041,0.0,,,,
211,07/14/22 05:15:00  PM,10.846,0.0,,,,
212,07/14/22 05:15:30  PM,10.651,0.0,,,,
213,07/14/22 05:16:00  PM,10.455,26178.0,,,,
214,07/14/22 05:16:30  PM,10.455,1291.7,,,,
215,07/14/22 05:17:00  PM,10.748,979.5,,,,
216,07/14/22 05:17:30  PM,11.139,1033.3,,,,
217,07/14/22 05:18:00  PM,11.431,785.8,,,,
218,07/14/22 05:18:30  PM,11.916,775.0,,,,
219,07/14/22 05:19:00  PM,12.497,925.7,,,,
220,07/14/22 05:19:30  PM,12.883,731.9,,,,
221,07/14/22 05:20:00  PM,13.365,839.6,,,,
222,07/14/22 05:20:30  PM,13.750,893.4,,,,
223,07/14/22 05:21:00  PM,14.134,688.9,,,,
224,07/14/22 05:21:30  PM,14.421,30311.3,,,,
225,07/14/22 05:22:00  PM,13.750,31689.1,,,,
226,07/14/22 05:22:30  PM,12.787,31689.1,,,,
227,07/14/22 05:23:00  PM,11.819,33066.9,,,,
228,07/14/22 05:23:30  PM,11.041,31689.1,,,,
229,07/14/22 05:24:00  PM,10.259,936.5,,,,
230,07/14/22 05:24:30  PM,10.063,861.1,,,,
231,07/14/22 05:25:00  PM,10.161,893.4,,,,
232,07/14/22 05:25:30  PM,10.455,688.9,,,,
233,07/14/22 05:26:00  PM,10.748,882.6,,,,
234,07/14/22 05:26:30  PM,11.041,968.8,,,,
235,07/14/22 05:27:00  PM,11.334,699.7,,,,
236,07/14/22 05:27:30  PM,11.528,764.2,,,,
237,07/14/22 05:28:00  PM,11.722,796.5,,,,
238,07/14/22 05:28:30  PM,12.013,861.1,,,,
239,07/14/22 05:29:00  PM,12.110,667.4,,,,
240,07/14/22 05:29:30  PM,11.916,559.7,,,,
241,07/14/22 05:30:00  PM,11.722,635.1,,,,
242,07/14/22 05:30:30  PM,11.431,753.5,,,,
243,07/14/22 05:31:00  PM,11.236,581.3,,,,
244,07/14/22 05:31:30  PM,11.041,645.8,,,,
245,07/14/22 05:32:00  PM,10.944,861.1,,,,
246,07/14/22 05:32:30  PM,10.748,990.3,,,,
247,07/14/22 05:33:00  PM,10.651,947.2,,,,
248,07/14/22 05:33:30  PM,10.553,839.6,,,,
249,07/14/22 05:34:00  PM,10.455,818.1,,,,
250,07/14/22 05:34:30  PM,10.357,861.1,,,,
251,07/14/22 05:35:00  PM,10.357,742.7,,,,
252,07/14/22 05:35:30  PM,10.357,721.2,,,,
253,07/14/22 05:36:00  PM,10.357,882.6,,,,
254,07/14/22 05:36:30  PM,10.259,871.9,,,,
255,07/14/22 05:37:00  PM,10.259,904.2,,,,
256,07/14/22 05:37:30  PM,10.259,839.6,,,,
257,07/14/22 05:38:00  PM,10.259,925.7,,,,
258,07/14/22 05:38:30  PM,10.259,624.3,,,,
259,07/14/22 05:39:00  PM,10.357,376.7,,,,
260,07/14/22 05:39:30  PM,10.357,409.0,,,,
261,07/14/22 05:40:00  PM,10.357,785.8,,,,
262,07/14/22 05:40:30  PM,10.357,527.4,,,,
263,07/14/22 05:41:00  PM,10.455,775.0,,,,
264,07/14/22 05:41:30  PM,10.455,721.2,,,,
265,07/14/22 05:42:00  PM,10.553,667.4,,,,
266,07/14/22 05:42:30  PM,10.553,53.8,,,,
267,07/14/22 05:43:00  PM,10.553,1259.4,,,,
268,07/14/22 05:43:30  PM,10.553,10.8,,,,
269,07/14/22 05:44:00  PM,10.455,21.5,,,,
270,07/14/22 05:44:30  PM,10.455,1022.6,,,,
271,07/14/22 05:45:00  PM,10.455,947.2,,,,
272,07/14/22 05:45:30  PM,10.553,1001.0,,,,
273,07/14/22 05:46:00  PM,10.553,32.3,,,,
274,07/14/22 05:46:30  PM,10.553,258.3,,,,
275,07/14/22 05:47:00  PM,10.553,1087.2,,,,
276,07/14/22 05:47:30  PM,10.651,1151.7,,,,
277,07/14/22 05:48:00  PM,10.748,10.8,,,,
278,07/14/22 05:48:30  PM,10.748,118.4,,,,
279,07/14/22 05:49:00  PM,10.846,1054.9,,,,
280,07/14/22 05:49:30  PM,10.944,10.8,,,,
281,07/14/22 05:50:00  PM,11.041,21.5,,,,
282,07/14/22 05:50:30  PM,11.041,861.1,,,,
283,07/14/22 05:51:00  PM,11.139,1011.8,,,,
284,07/14/22 05:51:30  PM,11.139,1065.6,,,,
285,07/14/22 05:52:00  PM,11.236,64.6,,,,
286,07/14/22 05:52:30  PM,11.236,10.8,,,,
287,07/14/22 05:53:00  PM,11.236,1280.9,,,,
288,07/14/22 05:53:30  PM,11.334,1076.4,,,,
289,07/14/22 05:54:00  PM,11.334,21.5,,,,
290,07/14/22 05:54:30  PM,11.334,0.0,,,,
291,07/14/22 05:55:00  PM,11.431,0.0,,,,
292,07/14/22 05:55:30  PM,11.528,0.0,,,,
293,07/14/22 05:56:00  PM,11.722,0.0,,,,
294,07/14/22 05:56:30  PM,12.013,0.0,,,,
295,07/14/22 05:57:00  PM,12.304,0.0,,,,
296,07/14/22 05:57:30  PM,12.594,0.0,,,,
297,07/14/22 05:58:00  PM,12.980,0.0,,,,
298,07/14/22 05:58:30  PM,13.269,0.0,,,,
299,07/14/22 05:59:00  PM,13.654,0.0,,,,
300,07/14/22 05:59:30  PM,13.942,0.0,,,,
301,07/14/22 06:00:00  PM,14.230,0.0,,,,
302,07/14/22 06:00:30  PM,14.613,0.0,,,,
303,07/14/22 06:01:00  PM,14.900,0.0,,,,
304,07/14/22 06:01:30  PM,15.282,0.0,,,,
305,07/14/22 06:02:00  PM,15.569,0.0,,,,
306,07/14/22 06:02:30  PM,15.855,0.0,,,,
307,07/14/22 06:03:00  PM,16.237,0.0,,,,
308,07/14/22 06:03:30  PM,16.523,0.0,,,,
309,07/14/22 06:04:00  PM,16.808,0.0,,,,
310,07/14/22 06:04:30  PM,17.094,0.0,,,,
311,07/14/22 06:05:00  PM,17.379,0.0,,,,
312,07/14/22 06:05:30  PM,17.665,0.0,,,,
313,07/14/22 06:06:00  PM,17.950,0.0,,,,
314,07/14/22 06:06:30  PM,18.426,0.0,,,,
315,07/14/22 06:07:00  PM,19.092,0.0,,,,
316,07/14/22 06:07:30  PM,19.662,0.0,,,,
317,07/14/22 06:08:00  PM,20.234,0.0,,,,
318,07/14/22 06:08:30  PM,20.805,0.0,,,,
319,07/14/22 06:09:00  PM,21.282,0.0,,,,
320,07/14/22 06:09:30  PM,21.760,0.0,,,,
321,07/14/22 06:10:00  PM,22.142,0.0,,,,
322,07/14/22 06:10:30  PM,22.525,0.0,,,,
323,07/14/22 06:11:00  PM,22.812,0.0,,,,
324,07/14/22 06:11:30  PM,23.196,0.0,,,,
325,07/14/22 06:12:00  PM,23.484,0.0,,,,
326,07/14/22 06:12:30  PM,23.677,0.0,,,,
327,07/14/22 06:13:00  PM,23.966,0.0,,,,
328,07/14/22 06:13:30  PM,24.255,0.0,,,,
329,07/14/22 06:14:00  PM,24.448,0.0,,,,
330,07/14/22 06:14:30  PM,24.738,0.0,,,,
331,07/14/22 06:15:00  PM,24.931,0.0,,,,
332,07/14/22 06:15:30  PM,25.125,0.0,,,,
333,07/14/22 06:16:00  PM,25.222,0.0,,,,
334,07/14/22 06:16:30  PM,25.416,0.0,,,,
335,07/14/22 06:17:00  PM,25.416,0.0,,,,
336,07/14/22 06:17:30  PM,25.416,538.2,,,,
337,07/14/22 06:18:00  PM,25.319,0.0,,,,
338,07/14/22 06:18:30  PM,25.125,0.0,,,,
339,07/14/22 06:19:00  PM,24.835,0.0,,,,
340,07/14/22 06:19:30  PM,24.738,0.0,,,,
341,07/14/22 06:20:00  PM,24.545,0.0,,,,
342,07/14/22 06:20:30  PM,24.448,0.0,,,,
343,07/14/22 06:21:00  PM,24.351,0.0,,,,
344,07/14/22 06:21:30  PM,24.255,0.0,,,,
345,07/14/22 06:22:00  PM,24.158,10.8,,,,
346,07/14/22 06:22:30  PM,23.966,0.0,,,,
347,07/14/22 06:23:00  PM,23.869,0.0,,,,
348,07/14/22 06:23:30  PM,23.773,0.0,,,,
349,07/14/22 06:24:00  PM,23.773,0.0,,,,
350,07/14/22 06:24:30  PM,23.677,0.0,,,,
351,07/14/22 06:25:00  PM,23.677,0.0,,,,
352,07/14/22 06:25:30  PM,23.677,0.0,,,,
353,07/14/22 06:26:00  PM,23.677,10.8,,,,
354,07/14/22 06:26:30  PM,23.677,0.0,,,,
355,07/14/22 06:27:00  PM,23.677,10.8,,,,
356,07/14/22 06:27:30  PM,23.581,0.0,,,,
357,07/14/22 06:28:00  PM,23.581,0.0,,,,
358,07/14/22 06:28:30  PM,23.677,0.0,,,,
359,07/14/22 06:29:00  PM,23.773,10.8,,,,
360,07/14/22 06:29:30  PM,23.869,0.0,,,,
361,07/14/22 06:30:00  PM,23.869,0.0,,,,
362,07/14/22 06:30:30  PM,23.773,0.0,,,,
363,07/14/22 06:31:00  PM,23.677,0.0,,,,
364,07/14/22 06:31:30  PM,23.581,0.0,,,,
365,07/14/22 06:32:00  PM,23.484,0.0,,,,
366,07/14/22 06:32:30  PM,23.388,0.0,,,,
367,07/14/22 06:33:00  PM,23.388,0.0,,,,
368,07/14/22 06:33:30  PM,23.292,0.0,,,,
369,07/14/22 06:34:00  PM,23.196,0.0,,,,
370,07/14/22 06:34:30  PM,23.196,0.0,,,,
371,07/14/22 06:35:00  PM,23.196,0.0,,,,
372,07/14/22 06:35:30  PM,23.100,0.0,,,,
373,07/14/22 06:36:00  PM,23.100,0.0,,,,
374,07/14/22 06:36:30  PM,23.004,0.0,,,,
375,07/14/22 06:37:00  PM,23.004,0.0,,,,
376,07/14/22 06:37:30  PM,23.004,0.0,,,,
377,07/14/22 06:38:00  PM,23.004,0.0,,,,
378,07/14/22 06:38:30  PM,23.004,0.0,,,,
379,07/14/22 06:39:00  PM,23.004,0.0,,,,
380,07/14/22 06:39:30  PM,23.004,0.0,,,,
381,07/14/22 06:40:00  PM,23.004,0.0,,,,
382,07/14/22 06:40:30  PM,23.004,0.0,,,,
383,07/14/22 06:41:00  PM,23.100,0.0,,,,
384,07/14/22 06:41:30  PM,23.100,0.0,,,,
385,07/14/22 06:42:00  PM,23.100,0.0,,,,
386,07/14/22 06:42:30  PM,23.100,0.0,,,,
387,07/14/22 06:43:00  PM,23.196,0.0,,,,
388,07/14/22 06:43:30  PM,23.196,0.0,,,,
389,07/14/22 06:44:00  PM,23.196,0.0,,,,
390,07/14/22 06:44:30  PM,23.196,0.0,,,,
391,07/14/22 06:45:00  PM,23.196,0.0,,,,
392,07/14/22 06:45:30  PM,23.196,0.0,,,,
393,07/14/22 06:46:00  PM,23.196,0.0,,,,
394,07/14/22 06:46:30  PM,23.196,0.0,,,,
395,07/14/22 06:47:00  PM,23.196,0.0,,,,
396,07/14/22 06:47:30  PM,23.196,0.0,,,,
397,07/14/22 06:48:00  PM,23.196,0.0,,,,
398,07/14/22 06:48:30  PM,23.196,0.0,,,,
399,07/14/22 06:49:00  PM,23.196,0.0,,,,
400,07/14/22 06:49:30  PM,23.196,0.0,,,,
401,07/14/22 06:50:00  PM,23.292,0.0,,,,
402,07/14/22 06:50:30  PM,23.292,0.0,,,,
403,07/14/22 06:51:00  PM,23.292,0.0,,,,
404,07/14/22 06:51:30  PM,23.292,0.0,,,,
405,07/14/22 06:52:00  PM,23.388,0.0,,,,
406,07/14/22 06:52:30  PM,23.388,0.0,,,,
407,07/14/22 06:53:00  PM,23.484,0.0,,,,
408,07/14/22 06:53:30  PM,23.484,0.0,,,,
409,07/14/22 06:54:00  PM,23.581,0.0,,,,
410,07/14/22 06:54:30  PM,23.581,0.0,,,,
411,07/14/22 06:55:00  PM,23.677,0.0,,,,
412,07/14/22 06:55:30  PM,23.677,0.0,,,,
413,07/14/22 06:56:00  PM,23.773,0.0,,,,
414,07/14/22 06:56:30  PM,23.773,0.0,,,,
415,07/14/22 06:57:00  PM,23.773,0.0,,,,
416,07/14/22 06:57:30  PM,23.869,0.0,,,,
417,07/14/22 06:58:00  PM,23.869,0.0,,,,
418,07/14/22 06:58:30  PM,23.966,0.0,,,,
419,07/14/22 06:59:00  PM,24.062,0.0,,,,
420,07/14/22 06:59:30  PM,24.158,0.0,,,,
421,07/14/22 07:00:00  PM,24.255,0.0,,,,
422,07/14/22 07:00:30  PM,24.351,0.0,,,,
423,07/14/22 07:01:00  PM,24.448,0.0,,,,
424,07/14/22 07:01:30  PM,24.545,0.0,,,,
425,07/14/22 07:02:00  PM,24.641,0.0,,,,
426,07/14/22 07:02:30  PM,24.641,0.0,,,,
427,07/14/22 07:03:00  PM,24.738,0.0,,,,
428,07/14/22 07:03:30  PM,24.835,0.0,,,,
429,07/14/22 07:04:00  PM,24.835,0.0,,,,
430,07/14/22 07:04:30  PM,24.931,0.0,,,,
431,07/14/22 07:05:00  PM,25.028,0.0,,,,
432,07/14/22 07:05:30  PM,25.125,0.0,,,,
433,07/14/22 07:06:00  PM,25.222,0.0,,,,
434,07/14/22 07:06:30  PM,25.222,0.0,,,,
435,07/14/22 07:07:00  PM,25.319,0.0,,,,
436,07/14/22 07:07:30  PM,25.319,0.0,,,,
437,07/14/22 07:08:00  PM,25.416,0.0,,,,
438,07/14/22 07:08:30  PM,25.416,0.0,,,,
439,07/14/22 07:09:00  PM,25.513,0.0,,,,
440,07/14/22 07:09:30  PM,25.513,0.0,,,,
441,07/14/22 07:10:00  PM,25.610,0.0,,,,
442,07/14/22 07:10:30  PM,25.610,0.0,,,,
443,07/14/22 07:11:00  PM,25.513,0.0,,,,
444,07/14/22 07:11:30  PM,25.513,0.0,,,,
445,07/14/22 07:12:00  PM,25.416,0.0,,,,
446,07/14/22 07:12:30  PM,25.416,0.0,,,,
447,07/14/22 07:13:00  PM,25.416,0.0,,,,
448,07/14/22 07:13:30  PM,25.416,0.0,,,,
449,07/14/22 07:14:00  PM,25.416,0.0,,,,
450,07/14/22 07:14:30  PM,25.513,0.0,,,,
451,07/14/22 07:15:00  PM,25.513,0.0,,,,
452,07/14/22 07:15:30  PM,25.513,0.0,,,,
453,07/14/22 07:16:00  PM,25.513,0.0,,,,
454,07/14/22 07:16:30  PM,25.513,0.0,,,,
455,07/14/22 07:17:00  PM,25.513,0.0,,,,
456,07/14/22 07:17:30  PM,25.610,0.0,,,,
457,07/14/22 07:18:00  PM,25.610,0.0,,,,
458,07/14/22 07:18:30  PM,25.513,0.0,,,,
459,07/14/22 07:19:00  PM,25.513,0.0,,,,
460,07/14/22 07:19:30  PM,25.513,0.0,,,,
461,07/14/22 07:20:00  PM,25.513,0.0,,,,
462,07/14/22 07:20:30  PM,25.513,0.0,,,,
463,07/14/22 07:21:00  PM,25.416,0.0,,,,
464,07/14/22 07:21:30  PM,25.416,0.0,,,,
465,07/14/22 07:22:00  PM,25.513,0.0,,,,
466,07/14/22 07:22:30  PM,25.513,0.0,,,,
