"Plot Title: HOBO_024_ALE_Meadow_7C"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10923429, SEN S/N: 10923429, LBL: T_024)","RH, % (LGR S/N: 10923429, SEN S/N: 10923429, LBL: RH_024)","Coupler Detached (LGR S/N: 10923429)","Coupler Attached (LGR S/N: 10923429)","Host Connected (LGR S/N: 10923429)","Stopped (LGR S/N: 10923429)","End Of File (LGR S/N: 10923429)"
40,07/03/22 03:00:00  AM,3.985,91.546,,,,,
41,07/03/22 04:00:00  AM,4.168,82.414,,,,,
42,07/03/22 05:00:00  AM,3.564,69.460,,,,,
43,07/03/22 06:00:00  AM,4.298,58.657,,,,,
44,07/03/22 07:00:00  AM,5.539,51.222,,,,,
45,07/03/22 08:00:00  AM,5.437,50.279,,,,,
46,07/03/22 09:00:00  AM,6.179,46.297,,,,,
47,07/03/22 10:00:00  AM,5.898,44.581,,,,,
48,07/03/22 11:00:00  AM,6.813,44.356,,,,,
49,07/03/22 12:00:00  PM,6.661,42.117,,,,,
50,07/03/22 01:00:00  PM,6.560,41.486,,,,,
51,07/03/22 02:00:00  PM,6.839,42.076,,,,,
52,07/03/22 03:00:00  PM,5.924,41.226,,,,,
53,07/03/22 04:00:00  PM,5.949,44.281,,,,,
54,07/03/22 05:00:00  PM,5.385,42.461,,,,,
55,07/03/22 06:00:00  PM,4.141,42.866,,,,,
56,07/03/22 07:00:00  PM,5.076,44.357,,,,,
57,07/03/22 08:00:00  PM,3.749,43.919,,,,,
58,07/03/22 09:00:00  PM,3.827,46.237,,,,,
59,07/03/22 10:00:00  PM,2.930,46.604,,,,,
60,07/03/22 11:00:00  PM,2.128,47.701,,,,,
61,07/04/22 12:00:00  AM,2.717,51.089,,,,,
62,07/04/22 01:00:00  AM,2.956,51.183,,,,,
63,07/04/22 02:00:00  AM,3.512,51.588,,,,,
64,07/04/22 03:00:00  AM,3.406,44.911,,,,,
65,07/04/22 04:00:00  AM,3.591,43.564,,,,,
66,07/04/22 05:00:00  AM,4.428,41.455,,,,,
67,07/04/22 06:00:00  AM,4.454,40.934,,,,,
68,07/04/22 07:00:00  AM,5.668,39.302,,,,,
69,07/04/22 08:00:00  AM,6.839,42.385,,,,,
70,07/04/22 09:00:00  AM,7.444,51.130,,,,,
71,07/04/22 10:00:00  AM,6.687,50.663,,,,,
72,07/04/22 11:00:00  AM,8.419,68.312,,,,,
73,07/04/22 12:00:00  PM,8.693,71.488,,,,,
74,07/04/22 01:00:00  PM,9.238,70.162,,,,,
75,07/04/22 02:00:00  PM,10.149,69.232,,,,,
76,07/04/22 03:00:00  PM,10.663,67.819,,,,,
77,07/04/22 04:00:00  PM,10.149,66.694,,,,,
78,07/04/22 05:00:00  PM,10.247,66.827,,,,,
79,07/04/22 06:00:00  PM,9.756,68.562,,,,,
80,07/04/22 07:00:00  PM,9.114,68.442,,,,,
81,07/04/22 08:00:00  PM,4.766,70.994,,,,,
82,07/04/22 09:00:00  PM,6.458,70.270,,,,,
83,07/04/22 10:00:00  PM,6.864,69.566,,,,,
84,07/04/22 11:00:00  PM,6.204,69.412,,,,,
85,07/05/22 12:00:00  AM,6.636,64.918,,,,,
86,07/05/22 01:00:00  AM,6.408,65.702,,,,,
87,07/05/22 02:00:00  AM,7.544,62.928,,,,,
88,07/05/22 03:00:00  AM,8.693,63.472,,,,,
89,07/05/22 04:00:00  AM,9.163,60.091,,,,,
90,07/05/22 05:00:00  AM,7.142,69.451,,,,,
91,07/05/22 06:00:00  AM,11.127,60.972,,,,,
92,07/05/22 07:00:00  AM,11.151,60.447,,,,,
93,07/05/22 08:00:00  AM,12.751,56.087,,,,,
94,07/05/22 09:00:00  AM,11.321,61.416,,,,,
95,07/05/22 10:00:00  AM,12.606,57.055,,,,,
96,07/05/22 11:00:00  AM,11.224,63.067,,,,,
97,07/05/22 12:00:00  PM,10.492,66.125,,,,,
98,07/05/22 01:00:00  PM,11.516,63.933,,,,,
99,07/05/22 02:00:00  PM,13.209,60.458,,,,,
100,07/05/22 03:00:00  PM,12.727,60.646,,,,,
101,07/05/22 04:00:00  PM,10.100,66.828,,,,,
102,07/05/22 05:00:00  PM,10.345,65.177,,,,,
103,07/05/22 06:00:00  PM,11.467,65.838,,,,,
104,07/05/22 07:00:00  PM,7.770,71.864,,,,,
105,07/05/22 08:00:00  PM,7.469,64.265,,,,,
106,07/05/22 09:00:00  PM,6.585,54.441,,,,,
107,07/05/22 10:00:00  PM,5.308,56.340,,,,,
108,07/05/22 11:00:00  PM,6.661,44.153,,,,,
109,07/06/22 12:00:00  AM,5.898,38.109,,,,,
110,07/06/22 01:00:00  AM,6.102,42.669,,,,,
111,07/06/22 02:00:00  AM,7.242,46.586,,,,,
112,07/06/22 03:00:00  AM,7.116,45.622,,,,,
113,07/06/22 04:00:00  AM,6.990,42.682,,,,,
114,07/06/22 05:00:00  AM,7.091,40.489,,,,,
115,07/06/22 06:00:00  AM,4.584,39.089,,,,,
116,07/06/22 07:00:00  AM,3.775,40.362,,,,,
117,07/06/22 08:00:00  AM,4.506,41.341,,,,,
118,07/06/22 09:00:00  AM,5.154,37.967,,,,,
119,07/06/22 10:00:00  AM,6.611,45.160,,,,,
120,07/06/22 11:00:00  AM,6.560,53.873,,,,,
121,07/06/22 12:00:00  PM,7.293,63.086,,,,,
122,07/06/22 01:00:00  PM,6.585,62.935,,,,,
123,07/06/22 02:00:00  PM,6.484,66.028,,,,,
124,07/06/22 03:00:00  PM,7.795,67.997,,,,,
125,07/06/22 04:00:00  PM,7.242,67.979,,,,,
126,07/06/22 05:00:00  PM,7.519,67.550,,,,,
127,07/06/22 06:00:00  PM,6.763,67.070,,,,,
128,07/06/22 07:00:00  PM,7.619,66.377,,,,,
129,07/06/22 08:00:00  PM,6.611,65.141,,,,,
130,07/06/22 09:00:00  PM,5.924,64.990,,,,,
131,07/06/22 10:00:00  PM,5.514,64.319,,,,,
132,07/06/22 11:00:00  PM,5.024,64.289,,,,,
133,07/07/22 12:00:00  AM,5.102,63.706,,,,,
134,07/07/22 01:00:00  AM,4.766,60.121,,,,,
135,07/07/22 02:00:00  AM,5.282,60.120,,,,,
136,07/07/22 03:00:00  AM,8.344,70.496,,,,,
137,07/07/22 04:00:00  AM,9.114,68.073,,,,,
138,07/07/22 05:00:00  AM,9.460,69.159,,,,,
139,07/07/22 06:00:00  AM,10.492,68.500,,,,,
140,07/07/22 07:00:00  AM,10.687,67.251,,,,,
141,07/07/22 08:00:00  AM,11.686,64.196,,,,,
142,07/07/22 09:00:00  AM,11.492,66.131,,,,,
143,07/07/22 10:00:00  AM,11.297,65.779,,,,,
144,07/07/22 11:00:00  AM,12.292,65.870,,,,,
145,07/07/22 12:00:00  PM,11.759,65.977,,,,,
146,07/07/22 01:00:00  PM,12.703,66.754,,,,,
147,07/07/22 02:00:00  PM,12.727,65.221,,,,,
148,07/07/22 03:00:00  PM,12.050,65.247,,,,,
149,07/07/22 04:00:00  PM,14.290,60.278,,,,,
150,07/07/22 05:00:00  PM,13.954,64.180,,,,,
151,07/07/22 06:00:00  PM,13.257,63.738,,,,,
152,07/07/22 07:00:00  PM,11.224,67.119,,,,,
153,07/07/22 08:00:00  PM,11.029,66.969,,,,,
154,07/07/22 09:00:00  PM,10.198,64.226,,,,,
155,07/07/22 10:00:00  PM,8.469,64.700,,,,,
156,07/07/22 11:00:00  PM,9.361,65.175,,,,,
157,07/08/22 12:00:00  AM,8.767,65.011,,,,,
158,07/08/22 01:00:00  AM,9.583,61.593,,,,,
159,07/08/22 02:00:00  AM,9.952,61.889,,,,,
160,07/08/22 03:00:00  AM,9.163,63.641,,,,,
161,07/08/22 04:00:00  AM,8.941,65.042,,,,,
162,07/08/22 05:00:00  AM,10.100,61.767,,,,,
163,07/08/22 06:00:00  AM,13.473,56.016,,,,,
164,07/08/22 07:00:00  AM,14.864,54.496,,,,,
165,07/08/22 08:00:00  AM,12.316,62.081,,,,,
166,07/08/22 09:00:00  AM,13.305,56.111,,,,,
167,07/08/22 10:00:00  AM,11.053,63.969,,,,,
168,07/08/22 11:00:00  AM,11.807,62.699,,,,,
169,07/08/22 12:00:00  PM,14.649,58.032,,,,,
170,07/08/22 01:00:00  PM,12.025,59.081,,,,,
171,07/08/22 02:00:00  PM,9.287,71.099,,,,,
172,07/08/22 03:00:00  PM,7.419,69.307,,,,,
173,07/08/22 04:00:00  PM,7.393,70.703,,,,,
174,07/08/22 05:00:00  PM,7.720,63.706,,,,,
175,07/08/22 06:00:00  PM,7.318,69.933,,,,,
176,07/08/22 07:00:00  PM,13.281,62.508,,,,,
177,07/08/22 08:00:00  PM,7.343,69.489,,,,,
178,07/08/22 09:00:00  PM,6.357,69.413,,,,,
179,07/08/22 10:00:00  PM,6.763,47.164,,,,,
180,07/08/22 11:00:00  PM,5.565,64.812,,,,,
181,07/09/22 12:00:00  AM,4.844,67.671,,,,,
182,07/09/22 01:00:00  AM,6.357,63.755,,,,,
183,07/09/22 02:00:00  AM,6.000,65.628,,,,,
184,07/09/22 03:00:00  AM,7.419,68.012,,,,,
185,07/09/22 04:00:00  AM,9.928,64.843,,,,,
186,07/09/22 05:00:00  AM,9.287,69.437,,,,,
187,07/09/22 06:00:00  AM,9.361,68.744,,,,,
188,07/09/22 07:00:00  AM,10.932,67.668,,,,,
189,07/09/22 08:00:00  AM,15.629,58.366,,,,,
190,07/09/22 09:00:00  AM,14.697,57.197,,,,,
191,07/09/22 10:00:00  AM,12.364,65.390,,,,,
192,07/09/22 11:00:00  AM,14.026,61.748,,,,,
193,07/09/22 12:00:00  PM,14.745,60.590,,,,,
194,07/09/22 01:00:00  PM,12.606,65.113,,,,,
195,07/09/22 02:00:00  PM,15.175,56.817,,,,,
196,07/09/22 03:00:00  PM,14.409,58.624,,,,,
197,07/09/22 04:00:00  PM,14.864,59.804,,,,,
198,07/09/22 05:00:00  PM,8.120,70.200,,,,,
199,07/09/22 06:00:00  PM,8.618,69.649,,,,,
200,07/09/22 07:00:00  PM,8.070,70.918,,,,,
201,07/09/22 08:00:00  PM,9.287,67.764,,,,,
202,07/09/22 09:00:00  PM,5.847,69.929,,,,,
203,07/09/22 10:00:00  PM,5.282,69.625,,,,,
204,07/09/22 11:00:00  PM,5.179,72.647,,,,,
205,07/10/22 12:00:00  AM,8.941,64.812,,,,,
206,07/10/22 01:00:00  AM,5.231,72.547,,,,,
207,07/10/22 02:00:00  AM,7.116,68.913,,,,,
208,07/10/22 03:00:00  AM,8.866,63.589,,,,,
209,07/10/22 04:00:00  AM,8.494,69.004,,,,,
210,07/10/22 05:00:00  AM,10.761,67.408,,,,,
211,07/10/22 06:00:00  AM,9.064,67.808,,,,,
212,07/10/22 07:00:00  AM,8.045,72.725,,,,,
213,07/10/22 08:00:00  AM,9.583,49.244,,,,,
214,07/10/22 09:00:00  AM,9.312,60.789,,,,,
215,07/10/22 10:00:00  AM,8.245,67.401,,,,,
216,07/10/22 11:00:00  AM,9.015,66.945,,,,,
217,07/10/22 12:00:00  PM,8.195,60.020,,,,,
218,07/10/22 01:00:00  PM,10.932,64.006,,,,,
219,07/10/22 02:00:00  PM,12.896,68.087,,,,,
220,07/10/22 03:00:00  PM,11.807,68.574,,,,,
221,07/10/22 04:00:00  PM,15.939,62.066,,,,,
222,07/10/22 05:00:00  PM,15.318,62.911,,,,,
223,07/10/22 06:00:00  PM,15.652,64.268,,,,,
224,07/10/22 07:00:00  PM,12.799,64.739,,,,,
225,07/10/22 08:00:00  PM,13.064,62.472,,,,,
226,07/10/22 09:00:00  PM,10.736,66.140,,,,,
227,07/10/22 10:00:00  PM,8.020,69.759,,,,,
228,07/10/22 11:00:00  PM,7.066,68.959,,,,,
229,07/11/22 12:00:00  AM,5.050,70.857,,,,,
230,07/11/22 01:00:00  AM,6.000,70.682,,,,,
231,07/11/22 02:00:00  AM,7.217,68.312,,,,,
232,07/11/22 03:00:00  AM,8.369,66.314,,,,,
233,07/11/22 04:00:00  AM,8.020,65.851,,,,,
234,07/11/22 05:00:00  AM,10.345,60.020,,,,,
235,07/11/22 06:00:00  AM,10.001,63.206,,,,,
236,07/11/22 07:00:00  AM,9.139,65.852,,,,,
237,07/11/22 08:00:00  AM,10.369,62.717,,,,,
238,07/11/22 09:00:00  AM,11.029,62.099,,,,,
239,07/11/22 10:00:00  AM,11.078,60.611,,,,,
240,07/11/22 11:00:00  AM,11.151,63.288,,,,,
241,07/11/22 12:00:00  PM,10.883,64.665,,,,,
242,07/11/22 01:00:00  PM,10.394,64.579,,,,,
243,07/11/22 02:00:00  PM,9.952,65.395,,,,,
244,07/11/22 03:00:00  PM,9.632,65.855,,,,,
245,07/11/22 04:00:00  PM,11.734,62.950,,,,,
246,07/11/22 05:00:00  PM,11.734,62.511,,,,,
247,07/11/22 06:00:00  PM,10.883,63.649,,,,,
248,07/11/22 07:00:00  PM,9.952,65.452,,,,,
249,07/11/22 08:00:00  PM,11.662,61.178,,,,,
250,07/11/22 09:00:00  PM,9.262,66.619,,,,,
251,07/11/22 10:00:00  PM,5.514,74.195,,,,,
252,07/11/22 11:00:00  PM,5.949,71.753,,,,,
253,07/12/22 12:00:00  AM,5.719,72.646,,,,,
254,07/12/22 01:00:00  AM,6.864,72.101,,,,,
255,07/12/22 02:00:00  AM,6.864,72.267,,,,,
256,07/12/22 03:00:00  AM,10.932,62.725,,,,,
257,07/12/22 04:00:00  AM,11.151,58.051,,,,,
258,07/12/22 05:00:00  AM,14.026,50.982,,,,,
259,07/12/22 06:00:00  AM,12.727,61.266,,,,,
260,07/12/22 07:00:00  AM,13.570,55.003,,,,,
261,07/12/22 08:00:00  AM,15.270,50.691,,,,,
262,07/12/22 09:00:00  AM,15.891,51.393,,,,,
263,07/12/22 10:00:00  AM,10.001,71.154,,,,,
264,07/12/22 11:00:00  AM,9.534,65.033,,,,,
265,07/12/22 12:00:00  PM,9.558,70.533,,,,,
266,07/12/22 01:00:00  PM,8.965,71.065,,,,,
267,07/12/22 02:00:00  PM,11.419,63.100,,,,,
268,07/12/22 03:00:00  PM,10.785,65.081,,,,,
269,07/12/22 04:00:00  PM,12.025,59.466,,,,,
270,07/12/22 05:00:00  PM,10.467,67.096,,,,,
271,07/12/22 06:00:00  PM,9.608,66.596,,,,,
272,07/12/22 07:00:00  PM,6.230,73.409,,,,,
273,07/12/22 08:00:00  PM,6.813,70.367,,,,,
274,07/12/22 09:00:00  PM,5.437,62.707,,,,,
275,07/12/22 10:00:00  PM,4.869,67.479,,,,,
276,07/12/22 11:00:00  PM,4.818,63.968,,,,,
277,07/13/22 12:00:00  AM,4.818,67.918,,,,,
278,07/13/22 01:00:00  AM,5.385,69.227,,,,,
279,07/13/22 02:00:00  AM,4.194,65.217,,,,,
280,07/13/22 03:00:00  AM,4.921,63.901,,,,,
281,07/13/22 04:00:00  AM,4.610,66.533,,,,,
282,07/13/22 05:00:00  AM,6.914,69.632,,,,,
283,07/13/22 06:00:00  AM,7.494,69.378,,,,,
284,07/13/22 07:00:00  AM,7.318,69.400,,,,,
285,07/13/22 08:00:00  AM,7.920,70.245,,,,,
286,07/13/22 09:00:00  AM,7.670,71.120,,,,,
287,07/13/22 10:00:00  AM,10.320,65.432,,,,,
288,07/13/22 11:00:00  AM,11.297,62.554,,,,,
289,07/13/22 12:00:00  PM,9.928,67.055,,,,,
290,07/13/22 01:00:00  PM,9.460,67.454,,,,,
291,07/13/22 02:00:00  PM,9.238,67.897,,,,,
292,07/13/22 03:00:00  PM,9.977,67.578,,,,,
293,07/13/22 04:00:00  PM,11.662,65.323,,,,,
294,07/13/22 05:00:00  PM,7.895,70.745,,,,,
295,07/13/22 06:00:00  PM,8.070,69.685,,,,,
296,07/13/22 07:00:00  PM,7.594,71.161,,,,,
297,07/13/22 08:00:00  PM,7.368,71.256,,,,,
298,07/13/22 09:00:00  PM,7.167,70.687,,,,,
299,07/13/22 10:00:00  PM,4.947,69.560,,,,,
300,07/13/22 11:00:00  PM,4.818,71.087,,,,,
301,07/14/22 12:00:00  AM,5.411,73.298,,,,,
302,07/14/22 01:00:00  AM,4.921,64.015,,,,,
303,07/14/22 02:00:00  AM,4.480,45.259,,,,,
304,07/14/22 03:00:00  AM,4.037,41.071,,,,,
305,07/14/22 04:00:00  AM,3.932,39.854,,,,,
306,07/14/22 05:00:00  AM,5.462,37.155,,,,,
307,07/14/22 06:00:00  AM,5.488,38.253,,,,,
308,07/14/22 07:00:00  AM,5.642,44.641,,,,,
309,07/14/22 08:00:00  AM,6.914,59.023,,,,,
310,07/14/22 09:00:00  AM,6.712,63.846,,,,,
311,07/14/22 10:00:00  AM,7.695,69.500,,,,,
312,07/14/22 11:00:00  AM,6.560,68.386,,,,,
313,07/14/22 12:00:00  PM,7.820,68.905,,,,,
314,07/14/22 01:00:00  PM,8.494,68.071,,,,,
315,07/14/22 02:00:00  PM,8.519,68.727,,,,,
316,07/14/22 03:00:00  PM,9.188,68.030,,,,,
317,07/14/22 04:00:00  PM,5.924,68.798,,,,,
318,07/14/22 05:00:00  PM,5.102,67.607,,,,,
319,07/14/22 06:00:00  PM,5.565,70.097,,,,,
320,07/14/22 07:00:00  PM,5.128,70.761,,,,,
321,07/14/22 08:00:00  PM,5.024,70.907,,,,,
322,07/14/22 09:00:00  PM,4.973,71.201,,,,,
323,07/14/22 10:00:00  PM,3.248,70.117,,,,,
324,07/14/22 11:00:00  PM,2.503,63.559,,,,,
325,07/15/22 12:00:00  AM,2.021,43.524,,,,,
326,07/15/22 01:00:00  AM,2.396,41.250,,,,,
327,07/15/22 02:00:00  AM,2.182,43.422,,,,,
328,07/15/22 03:00:00  AM,2.101,44.080,,,,,
329,07/15/22 04:00:00  AM,2.021,44.616,,,,,
330,07/15/22 05:00:00  AM,2.690,44.760,,,,,
331,07/15/22 06:00:00  AM,2.930,42.109,,,,,
332,07/15/22 07:00:00  AM,4.089,38.227,,,,,
333,07/15/22 08:00:00  AM,8.070,30.568,,,,,
334,07/15/22 09:00:00  AM,5.102,40.698,,,,,
335,07/15/22 10:00:00  AM,8.668,69.996,,,,,
336,07/15/22 11:00:00  AM,9.780,69.021,,,,,
337,07/15/22 12:00:00  PM,9.682,69.795,,,,,
338,07/15/22 01:00:00  PM,7.770,64.605,,,,,
339,07/15/22 02:00:00  PM,11.102,69.498,,,,,
340,07/15/22 03:00:00  PM,11.759,67.619,,,,,
341,07/15/22 04:00:00  PM,12.654,64.889,,,,,
342,07/15/22 05:00:00  PM,12.413,67.250,,,,,
343,07/15/22 06:00:00  PM,14.002,64.394,,,,,
344,07/15/22 07:00:00  PM,12.920,65.139,,,,,
345,07/15/22 08:00:00  PM,12.292,67.660,,,,,
346,07/15/22 09:00:00  PM,10.369,68.021,,,,,
347,07/15/22 10:00:00  PM,8.841,67.169,,,,,
348,07/15/22 11:00:00  PM,8.070,67.680,,,,,
349,07/16/22 12:00:00  AM,6.179,69.574,,,,,
350,07/16/22 01:00:00  AM,5.847,69.678,,,,,
351,07/16/22 02:00:00  AM,7.670,67.974,,,,,
352,07/16/22 03:00:00  AM,7.645,69.856,,,,,
353,07/16/22 04:00:00  AM,7.920,69.796,,,,,
354,07/16/22 05:00:00  AM,9.435,65.418,,,,,
355,07/16/22 06:00:00  AM,8.469,68.321,,,,,
356,07/16/22 07:00:00  AM,8.643,67.133,,,,,
357,07/16/22 08:00:00  AM,10.638,63.665,,,,,
358,07/16/22 09:00:00  AM,11.200,64.691,,,,,
359,07/16/22 10:00:00  AM,10.001,65.461,,,,,
360,07/16/22 11:00:00  AM,9.558,65.899,,,,,
361,07/16/22 12:00:00  PM,10.810,66.986,,,,,
362,07/16/22 01:00:00  PM,10.100,67.658,,,,,
363,07/16/22 02:00:00  PM,10.541,67.396,,,,,
364,07/16/22 03:00:00  PM,11.613,64.619,,,,,
365,07/16/22 04:00:00  PM,11.467,63.896,,,,,
366,07/16/22 05:00:00  PM,12.098,62.485,,,,,
367,07/16/22 06:00:00  PM,12.195,63.643,,,,,
368,07/16/22 07:00:00  PM,11.637,65.840,,,,,
369,07/16/22 08:00:00  PM,11.321,65.292,,,,,
370,07/16/22 09:00:00  PM,10.907,65.623,,,,,
371,07/16/22 10:00:00  PM,9.410,67.815,,,,,
372,07/16/22 11:00:00  PM,9.854,65.032,,,,,
373,07/17/22 12:00:00  AM,10.173,64.771,,,,,
374,07/17/22 01:00:00  AM,8.792,63.807,,,,,
375,07/17/22 02:00:00  AM,7.167,69.315,,,,,
376,07/17/22 03:00:00  AM,8.444,69.108,,,,,
377,07/17/22 04:00:00  AM,11.467,66.127,,,,,
378,07/17/22 05:00:00  AM,12.292,63.980,,,,,
379,07/17/22 06:00:00  AM,12.871,60.255,,,,,
380,07/17/22 07:00:00  AM,14.146,58.343,,,,,
381,07/17/22 08:00:00  AM,14.026,57.785,,,,,
382,07/17/22 09:00:00  AM,15.294,54.041,,,,,
383,07/17/22 10:00:00  AM,13.738,59.026,,,,,
384,07/17/22 11:00:00  AM,14.122,60.310,,,,,
385,07/17/22 12:00:00  PM,15.652,57.132,,,,,
386,07/17/22 01:00:00  PM,12.871,63.613,,,,,
387,07/17/22 02:00:00  PM,13.954,60.817,,,,,
388,07/17/22 03:00:00  PM,13.954,60.104,,,,,
389,07/17/22 04:00:00  PM,14.433,59.466,,,,,
390,07/17/22 05:00:00  PM,13.738,58.698,,,,,
391,07/17/22 06:00:00  PM,12.437,63.772,,,,,
392,07/17/22 07:00:00  PM,11.540,65.707,,,,,
393,07/17/22 08:00:00  PM,9.583,65.099,,,,,
394,07/17/22 09:00:00  PM,8.717,67.004,,,,,
395,07/17/22 10:00:00  PM,8.568,67.716,,,,,
396,07/17/22 11:00:00  PM,8.543,61.477,,,,,
397,07/18/22 12:00:00  AM,6.864,68.021,,,,,
398,07/18/22 01:00:00  AM,3.380,73.756,,,,,
399,07/18/22 02:00:00  AM,5.616,72.267,,,,,
400,07/18/22 03:00:00  AM,5.975,72.807,,,,,
401,07/18/22 04:00:00  AM,5.898,73.177,,,,,
402,07/18/22 05:00:00  AM,6.306,73.315,,,,,
403,07/18/22 06:00:00  AM,7.820,70.282,,,,,
404,07/18/22 07:00:00  AM,8.866,69.075,,,,,
405,07/18/22 08:00:00  AM,8.693,71.404,,,,,
406,07/18/22 09:00:00  AM,12.751,64.089,,,,,
407,07/18/22 10:00:00  AM,14.122,58.998,,,,,
408,07/18/22 11:00:00  AM,10.565,68.001,,,,,
409,07/18/22 12:00:00  PM,15.796,53.930,,,,,
410,07/18/22 01:00:00  PM,12.534,63.145,,,,,
411,07/18/22 02:00:00  PM,10.026,68.043,,,,,
412,07/18/22 03:00:00  PM,12.606,62.042,,,,,
413,07/18/22 04:00:00  PM,12.364,62.354,,,,,
414,07/18/22 05:00:00  PM,11.880,66.346,,,,,
415,07/18/22 06:00:00  PM,11.127,69.588,,,,,
416,07/18/22 07:00:00  PM,10.687,69.817,,,,,
417,07/18/22 08:00:00  PM,10.932,67.639,,,,,
418,07/18/22 09:00:00  PM,10.001,71.716,,,,,
419,07/18/22 10:00:00  PM,7.217,71.143,,,,,
420,07/18/22 11:00:00  PM,7.368,68.651,,,,,
421,07/19/22 12:00:00  AM,7.494,67.035,,,,,
422,07/19/22 01:00:00  AM,6.306,71.048,,,,,
423,07/19/22 02:00:00  AM,5.668,74.281,,,,,
424,07/19/22 03:00:00  AM,6.889,69.711,,,,,
425,07/19/22 04:00:00  AM,8.245,68.194,,,,,
426,07/19/22 05:00:00  AM,9.558,64.172,,,,,
427,07/19/22 06:00:00  AM,10.712,61.050,,,,,
428,07/19/22 07:00:00  AM,10.100,67.601,,,,,
429,07/19/22 08:00:00  AM,6.585,73.647,,,,,
430,07/19/22 09:00:00  AM,12.292,58.826,,,,,
431,07/19/22 10:00:00  AM,9.163,69.018,,,,,
432,07/19/22 11:00:00  AM,8.245,70.168,,,,,
433,07/19/22 12:00:00  PM,11.248,65.453,,,,,
434,07/19/22 01:00:00  PM,10.590,68.376,,,,,
435,07/19/22 02:00:00  PM,7.469,72.249,,,,,
436,07/19/22 03:00:00  PM,8.120,71.487,,,,,
437,07/19/22 04:00:00  PM,7.970,70.002,,,,,
438,07/19/22 05:00:00  PM,9.657,67.918,,,,,
439,07/19/22 06:00:00  PM,8.369,70.163,,,,,
440,07/19/22 07:00:00  PM,6.255,75.958,,,,,
441,07/19/22 08:00:00  PM,4.402,75.135,,,,,
442,07/19/22 09:00:00  PM,5.975,74.782,,,,,
443,07/19/22 10:00:00  PM,3.880,74.158,,,,,
444,07/19/22 11:00:00  PM,3.880,73.069,,,,,
445,07/20/22 12:00:00  AM,5.231,74.655,,,,,
446,07/20/22 01:00:00  AM,3.985,75.885,,,,,
447,07/20/22 02:00:00  AM,3.958,74.554,,,,,
448,07/20/22 03:00:00  AM,4.141,75.378,,,,,
449,07/20/22 04:00:00  AM,4.454,76.443,,,,,
450,07/20/22 05:00:00  AM,5.257,76.776,,,,,
451,07/20/22 06:00:00  AM,5.076,76.549,,,,,
