"Plot Title: WILL_11T_CO2"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422516, SEN S/N: 20422516, LBL: 10_cm)","Good Battery (LGR S/N: 20422516)","Coupler Attached (LGR S/N: 20422516)","Host Connected (LGR S/N: 20422516)","Stopped (LGR S/N: 20422516)","End Of File (LGR S/N: 20422516)"
68,06/27/22 09:30:00  PM,15.378,,,,,
69,06/27/22 10:00:00  PM,12.110,,,,,
70,06/27/22 10:30:00  PM,11.334,,,,,
71,06/27/22 11:00:00  PM,13.076,,,,,
72,06/27/22 11:30:00  PM,11.041,,,,,
73,06/28/22 12:00:00  AM,13.269,,,,,
74,06/28/22 12:30:00  AM,11.139,,,,,
75,06/28/22 01:00:00  AM,11.528,,,,,
76,06/28/22 01:30:00  AM,12.980,,,,,
77,06/28/22 02:00:00  AM,10.259,,,,,
78,06/28/22 02:30:00  AM,12.594,,,,,
79,06/28/22 03:00:00  AM,12.690,,,,,
80,06/28/22 03:30:00  AM,11.625,,,,,
81,06/28/22 04:00:00  AM,12.883,,,,,
82,06/28/22 04:30:00  AM,13.173,,,,,
83,06/28/22 05:00:00  AM,15.187,,,,,
84,06/28/22 05:30:00  AM,13.942,,,,,
85,06/28/22 06:00:00  AM,13.173,,,,,
86,06/28/22 06:30:00  AM,12.401,,,,,
87,06/28/22 07:00:00  AM,15.378,,,,,
88,06/28/22 07:30:00  AM,18.236,,,,,
89,06/28/22 08:00:00  AM,18.140,,,,,
90,06/28/22 08:30:00  AM,21.091,,,,,
91,06/28/22 09:00:00  AM,18.616,,,,,
92,06/28/22 09:30:00  AM,19.662,,,,,
93,06/28/22 10:00:00  AM,21.187,,,,,
94,06/28/22 10:30:00  AM,20.615,,,,,
95,06/28/22 11:00:00  AM,21.855,,,,,
96,06/28/22 11:30:00  AM,21.378,,,,,
97,06/28/22 12:00:00  PM,20.519,,,,,
98,06/28/22 12:30:00  PM,19.187,,,,,
99,06/28/22 01:00:00  PM,19.472,,,,,
100,06/28/22 01:30:00  PM,20.519,,,,,
101,06/28/22 02:00:00  PM,20.424,,,,,
102,06/28/22 02:30:00  PM,19.662,,,,,
103,06/28/22 03:00:00  PM,17.094,,,,,
104,06/28/22 03:30:00  PM,15.760,,,,,
105,06/28/22 04:00:00  PM,12.883,,,,,
106,06/28/22 04:30:00  PM,14.900,,,,,
107,06/28/22 05:00:00  PM,15.855,,,,,
108,06/28/22 05:30:00  PM,16.999,,,,,
109,06/28/22 06:00:00  PM,16.237,,,,,
110,06/28/22 06:30:00  PM,16.713,,,,,
111,06/28/22 07:00:00  PM,17.950,,,,,
112,06/28/22 07:30:00  PM,17.855,,,,,
113,06/28/22 08:00:00  PM,15.760,,,,,
114,06/28/22 08:30:00  PM,13.558,,,,,
115,06/28/22 09:00:00  PM,13.654,,,,,
116,06/28/22 09:30:00  PM,12.980,,,,,
117,06/28/22 10:00:00  PM,14.230,,,,,
118,06/28/22 10:30:00  PM,13.942,,,,,
119,06/28/22 11:00:00  PM,14.421,,,,,
120,06/28/22 11:30:00  PM,16.999,,,,,
121,06/29/22 12:00:00  AM,14.996,,,,,
122,06/29/22 12:30:00  AM,14.517,,,,,
123,06/29/22 01:00:00  AM,14.230,,,,,
124,06/29/22 01:30:00  AM,13.076,,,,,
125,06/29/22 02:00:00  AM,12.497,,,,,
126,06/29/22 02:30:00  AM,13.558,,,,,
127,06/29/22 03:00:00  AM,15.091,,,,,
128,06/29/22 03:30:00  AM,15.855,,,,,
129,06/29/22 04:00:00  AM,16.808,,,,,
130,06/29/22 04:30:00  AM,16.332,,,,,
131,06/29/22 05:00:00  AM,18.806,,,,,
132,06/29/22 05:30:00  AM,17.570,,,,,
133,06/29/22 06:00:00  AM,19.282,,,,,
134,06/29/22 06:30:00  AM,20.710,,,,,
135,06/29/22 07:00:00  AM,20.996,,,,,
136,06/29/22 07:30:00  AM,19.853,,,,,
137,06/29/22 08:00:00  AM,16.903,,,,,
138,06/29/22 08:30:00  AM,16.237,,,,,
139,06/29/22 09:00:00  AM,17.189,,,,,
140,06/29/22 09:30:00  AM,18.616,,,,,
141,06/29/22 10:00:00  AM,21.091,,,,,
142,06/29/22 10:30:00  AM,18.996,,,,,
143,06/29/22 11:00:00  AM,17.760,,,,,
144,06/29/22 11:30:00  AM,17.094,,,,,
145,06/29/22 12:00:00  PM,17.760,,,,,
146,06/29/22 12:30:00  PM,16.999,,,,,
147,06/29/22 01:00:00  PM,18.045,,,,,
148,06/29/22 01:30:00  PM,18.426,,,,,
149,06/29/22 02:00:00  PM,17.760,,,,,
150,06/29/22 02:30:00  PM,18.806,,,,,
151,06/29/22 03:00:00  PM,18.806,,,,,
152,06/29/22 03:30:00  PM,17.189,,,,,
153,06/29/22 04:00:00  PM,15.378,,,,,
154,06/29/22 04:30:00  PM,15.187,,,,,
155,06/29/22 05:00:00  PM,16.332,,,,,
156,06/29/22 05:30:00  PM,16.713,,,,,
157,06/29/22 06:00:00  PM,15.187,,,,,
158,06/29/22 06:30:00  PM,15.951,,,,,
159,06/29/22 07:00:00  PM,17.760,,,,,
160,06/29/22 07:30:00  PM,16.808,,,,,
161,06/29/22 08:00:00  PM,17.475,,,,,
162,06/29/22 08:30:00  PM,16.141,,,,,
163,06/29/22 09:00:00  PM,14.134,,,,,
164,06/29/22 09:30:00  PM,16.618,,,,,
165,06/29/22 10:00:00  PM,17.094,,,,,
166,06/29/22 10:30:00  PM,15.378,,,,,
167,06/29/22 11:00:00  PM,14.421,,,,,
168,06/29/22 11:30:00  PM,14.325,,,,,
169,06/30/22 12:00:00  AM,15.187,,,,,
170,06/30/22 12:30:00  AM,15.378,,,,,
171,06/30/22 01:00:00  AM,14.325,,,,,
172,06/30/22 01:30:00  AM,14.421,,,,,
173,06/30/22 02:00:00  AM,12.594,,,,,
174,06/30/22 02:30:00  AM,14.230,,,,,
175,06/30/22 03:00:00  AM,14.421,,,,,
176,06/30/22 03:30:00  AM,13.269,,,,,
177,06/30/22 04:00:00  AM,14.613,,,,,
178,06/30/22 04:30:00  AM,13.558,,,,,
179,06/30/22 05:00:00  AM,15.664,,,,,
180,06/30/22 05:30:00  AM,16.141,,,,,
181,06/30/22 06:00:00  AM,16.999,,,,,
182,06/30/22 06:30:00  AM,18.616,,,,,
183,06/30/22 07:00:00  AM,17.855,,,,,
184,06/30/22 07:30:00  AM,20.805,,,,,
185,06/30/22 08:00:00  AM,19.377,,,,,
186,06/30/22 08:30:00  AM,20.710,,,,,
187,06/30/22 09:00:00  AM,18.426,,,,,
188,06/30/22 09:30:00  AM,21.091,,,,,
189,06/30/22 10:00:00  AM,23.388,,,,,
190,06/30/22 10:30:00  AM,23.581,,,,,
191,06/30/22 11:00:00  AM,22.717,,,,,
192,06/30/22 11:30:00  AM,21.760,,,,,
193,06/30/22 12:00:00  PM,21.760,,,,,
194,06/30/22 12:30:00  PM,21.664,,,,,
195,06/30/22 01:00:00  PM,20.234,,,,,
196,06/30/22 01:30:00  PM,19.948,,,,,
197,06/30/22 02:00:00  PM,19.472,,,,,
198,06/30/22 02:30:00  PM,19.472,,,,,
199,06/30/22 03:00:00  PM,17.760,,,,,
200,06/30/22 03:30:00  PM,16.523,,,,,
201,06/30/22 04:00:00  PM,16.046,,,,,
202,06/30/22 04:30:00  PM,16.713,,,,,
203,06/30/22 05:00:00  PM,16.523,,,,,
204,06/30/22 05:30:00  PM,16.237,,,,,
205,06/30/22 06:00:00  PM,16.808,,,,,
206,06/30/22 06:30:00  PM,18.140,,,,,
207,06/30/22 07:00:00  PM,17.284,,,,,
208,06/30/22 07:30:00  PM,17.855,,,,,
209,06/30/22 08:00:00  PM,16.141,,,,,
210,06/30/22 08:30:00  PM,14.038,,,,,
211,06/30/22 09:00:00  PM,7.481,,,,,
212,06/30/22 09:30:00  PM,9.077,,,,,
213,06/30/22 10:00:00  PM,15.378,,,,,
214,06/30/22 10:30:00  PM,10.063,,,,,
215,06/30/22 11:00:00  PM,7.079,,,,,
216,06/30/22 11:30:00  PM,7.782,,,,,
217,07/01/22 12:00:00  AM,7.079,,,,,
218,07/01/22 12:30:00  AM,6.166,,,,,
219,07/01/22 01:00:00  AM,5.244,,,,,
220,07/01/22 01:30:00  AM,5.141,,,,,
221,07/01/22 02:00:00  AM,5.860,,,,,
222,07/01/22 02:30:00  AM,6.268,,,,,
223,07/01/22 03:00:00  AM,9.176,,,,,
224,07/01/22 03:30:00  AM,9.965,,,,,
225,07/01/22 04:00:00  AM,8.581,,,,,
226,07/01/22 04:30:00  AM,7.983,,,,,
227,07/01/22 05:00:00  AM,7.381,,,,,
228,07/01/22 05:30:00  AM,7.782,,,,,
229,07/01/22 06:00:00  AM,8.182,,,,,
230,07/01/22 06:30:00  AM,7.381,,,,,
231,07/01/22 07:00:00  AM,10.455,,,,,
232,07/01/22 07:30:00  AM,11.819,,,,,
233,07/01/22 08:00:00  AM,11.236,,,,,
234,07/01/22 08:30:00  AM,11.819,,,,,
235,07/01/22 09:00:00  AM,13.846,,,,,
236,07/01/22 09:30:00  AM,17.950,,,,,
237,07/01/22 10:00:00  AM,20.138,,,,,
238,07/01/22 10:30:00  AM,20.519,,,,,
239,07/01/22 11:00:00  AM,15.187,,,,,
240,07/01/22 11:30:00  AM,12.110,,,,,
241,07/01/22 12:00:00  PM,12.110,,,,,
242,07/01/22 12:30:00  PM,12.883,,,,,
243,07/01/22 01:00:00  PM,15.569,,,,,
244,07/01/22 01:30:00  PM,16.618,,,,,
245,07/01/22 02:00:00  PM,14.613,,,,,
246,07/01/22 02:30:00  PM,13.269,,,,,
247,07/01/22 03:00:00  PM,13.942,,,,,
248,07/01/22 03:30:00  PM,13.654,,,,,
249,07/01/22 04:00:00  PM,10.455,,,,,
250,07/01/22 04:30:00  PM,8.779,,,,,
251,07/01/22 05:00:00  PM,8.282,,,,,
252,07/01/22 05:30:00  PM,8.481,,,,,
253,07/01/22 06:00:00  PM,8.879,,,,,
254,07/01/22 06:30:00  PM,8.680,,,,,
255,07/01/22 07:00:00  PM,8.382,,,,,
256,07/01/22 07:30:00  PM,7.381,,,,,
257,07/01/22 08:00:00  PM,6.877,,,,,
258,07/01/22 08:30:00  PM,5.655,,,,,
259,07/01/22 09:00:00  PM,6.064,,,,,
260,07/01/22 09:30:00  PM,5.962,,,,,
261,07/01/22 10:00:00  PM,6.166,,,,,
262,07/01/22 10:30:00  PM,5.552,,,,,
263,07/01/22 11:00:00  PM,5.450,,,,,
264,07/01/22 11:30:00  PM,5.244,,,,,
265,07/02/22 12:00:00  AM,5.757,,,,,
266,07/02/22 12:30:00  AM,6.877,,,,,
267,07/02/22 01:00:00  AM,5.552,,,,,
268,07/02/22 01:30:00  AM,5.450,,,,,
269,07/02/22 02:00:00  AM,5.141,,,,,
270,07/02/22 02:30:00  AM,4.415,,,,,
271,07/02/22 03:00:00  AM,5.347,,,,,
272,07/02/22 03:30:00  AM,5.962,,,,,
273,07/02/22 04:00:00  AM,6.573,,,,,
274,07/02/22 04:30:00  AM,7.381,,,,,
275,07/02/22 05:00:00  AM,7.481,,,,,
276,07/02/22 05:30:00  AM,8.182,,,,,
277,07/02/22 06:00:00  AM,7.782,,,,,
278,07/02/22 06:30:00  AM,5.450,,,,,
279,07/02/22 07:00:00  AM,5.962,,,,,
280,07/02/22 07:30:00  AM,5.757,,,,,
281,07/02/22 08:00:00  AM,7.882,,,,,
282,07/02/22 08:30:00  AM,7.582,,,,,
283,07/02/22 09:00:00  AM,8.481,,,,,
284,07/02/22 09:30:00  AM,10.944,,,,,
285,07/02/22 10:00:00  AM,11.528,,,,,
286,07/02/22 10:30:00  AM,12.690,,,,,
287,07/02/22 11:00:00  AM,14.421,,,,,
288,07/02/22 11:30:00  AM,14.996,,,,,
289,07/02/22 12:00:00  PM,16.046,,,,,
290,07/02/22 12:30:00  PM,16.332,,,,,
291,07/02/22 01:00:00  PM,14.804,,,,,
292,07/02/22 01:30:00  PM,14.613,,,,,
293,07/02/22 02:00:00  PM,14.325,,,,,
294,07/02/22 02:30:00  PM,16.141,,,,,
295,07/02/22 03:00:00  PM,13.942,,,,,
296,07/02/22 03:30:00  PM,13.558,,,,,
297,07/02/22 04:00:00  PM,13.076,,,,,
298,07/02/22 04:30:00  PM,13.076,,,,,
299,07/02/22 05:00:00  PM,11.431,,,,,
300,07/02/22 05:30:00  PM,11.916,,,,,
301,07/02/22 06:00:00  PM,10.063,,,,,
302,07/02/22 06:30:00  PM,10.846,,,,,
303,07/02/22 07:00:00  PM,9.866,,,,,
304,07/02/22 07:30:00  PM,9.373,,,,,
305,07/02/22 08:00:00  PM,8.978,,,,,
306,07/02/22 08:30:00  PM,8.082,,,,,
307,07/02/22 09:00:00  PM,7.582,,,,,
308,07/02/22 09:30:00  PM,7.682,,,,,
309,07/02/22 10:00:00  PM,6.978,,,,,
310,07/02/22 10:30:00  PM,6.370,,,,,
311,07/02/22 11:00:00  PM,5.757,,,,,
312,07/02/22 11:30:00  PM,6.370,,,,,
313,07/03/22 12:00:00  AM,6.268,,,,,
314,07/03/22 12:30:00  AM,6.166,,,,,
315,07/03/22 01:00:00  AM,5.450,,,,,
316,07/03/22 01:30:00  AM,5.860,,,,,
317,07/03/22 02:00:00  AM,6.370,,,,,
318,07/03/22 02:30:00  AM,5.141,,,,,
319,07/03/22 03:00:00  AM,4.623,,,,,
320,07/03/22 03:30:00  AM,4.311,,,,,
321,07/03/22 04:00:00  AM,4.519,,,,,
322,07/03/22 04:30:00  AM,4.934,,,,,
323,07/03/22 05:00:00  AM,4.207,,,,,
324,07/03/22 05:30:00  AM,4.311,,,,,
325,07/03/22 06:00:00  AM,5.450,,,,,
326,07/03/22 06:30:00  AM,5.860,,,,,
327,07/03/22 07:00:00  AM,7.381,,,,,
328,07/03/22 07:30:00  AM,8.779,,,,,
329,07/03/22 08:00:00  AM,8.382,,,,,
330,07/03/22 08:30:00  AM,8.779,,,,,
331,07/03/22 09:00:00  AM,9.077,,,,,
332,07/03/22 09:30:00  AM,7.381,,,,,
333,07/03/22 10:00:00  AM,8.082,,,,,
334,07/03/22 10:30:00  AM,8.879,,,,,
335,07/03/22 11:00:00  AM,8.978,,,,,
336,07/03/22 11:30:00  AM,8.581,,,,,
337,07/03/22 12:00:00  PM,8.481,,,,,
338,07/03/22 12:30:00  PM,9.077,,,,,
339,07/03/22 01:00:00  PM,9.176,,,,,
340,07/03/22 01:30:00  PM,8.680,,,,,
341,07/03/22 02:00:00  PM,8.182,,,,,
342,07/03/22 02:30:00  PM,7.381,,,,,
343,07/03/22 03:00:00  PM,7.381,,,,,
344,07/03/22 03:30:00  PM,7.682,,,,,
345,07/03/22 04:00:00  PM,6.370,,,,,
346,07/03/22 04:30:00  PM,6.064,,,,,
347,07/03/22 05:00:00  PM,6.268,,,,,
348,07/03/22 05:30:00  PM,5.962,,,,,
349,07/03/22 06:00:00  PM,5.757,,,,,
350,07/03/22 06:30:00  PM,5.244,,,,,
351,07/03/22 07:00:00  PM,5.962,,,,,
352,07/03/22 07:30:00  PM,5.552,,,,,
353,07/03/22 08:00:00  PM,4.831,,,,,
354,07/03/22 08:30:00  PM,4.727,,,,,
355,07/03/22 09:00:00  PM,4.415,,,,,
356,07/03/22 09:30:00  PM,3.683,,,,,
357,07/03/22 10:00:00  PM,3.367,,,,,
358,07/03/22 10:30:00  PM,2.837,,,,,
359,07/03/22 11:00:00  PM,2.624,,,,,
360,07/03/22 11:30:00  PM,2.943,,,,,
361,07/04/22 12:00:00  AM,3.155,,,,,
362,07/04/22 12:30:00  AM,3.261,,,,,
363,07/04/22 01:00:00  AM,3.472,,,,,
364,07/04/22 01:30:00  AM,3.578,,,,,
365,07/04/22 02:00:00  AM,4.102,,,,,
366,07/04/22 02:30:00  AM,5.037,,,,,
367,07/04/22 03:00:00  AM,5.037,,,,,
368,07/04/22 03:30:00  AM,4.519,,,,,
369,07/04/22 04:00:00  AM,4.415,,,,,
370,07/04/22 04:30:00  AM,4.934,,,,,
371,07/04/22 05:00:00  AM,5.347,,,,,
372,07/04/22 05:30:00  AM,5.347,,,,,
373,07/04/22 06:00:00  AM,5.655,,,,,
374,07/04/22 06:30:00  AM,6.166,,,,,
375,07/04/22 07:00:00  AM,7.179,,,,,
376,07/04/22 07:30:00  AM,8.082,,,,,
377,07/04/22 08:00:00  AM,9.275,,,,,
378,07/04/22 08:30:00  AM,10.455,,,,,
379,07/04/22 09:00:00  AM,11.722,,,,,
380,07/04/22 09:30:00  AM,12.980,,,,,
381,07/04/22 10:00:00  AM,14.134,,,,,
382,07/04/22 10:30:00  AM,17.284,,,,,
383,07/04/22 11:00:00  AM,16.713,,,,,
384,07/04/22 11:30:00  AM,16.618,,,,,
385,07/04/22 12:00:00  PM,16.427,,,,,
386,07/04/22 12:30:00  PM,16.713,,,,,
387,07/04/22 01:00:00  PM,15.664,,,,,
388,07/04/22 01:30:00  PM,15.282,,,,,
389,07/04/22 02:00:00  PM,15.664,,,,,
390,07/04/22 02:30:00  PM,15.091,,,,,
391,07/04/22 03:00:00  PM,14.421,,,,,
392,07/04/22 03:30:00  PM,12.883,,,,,
393,07/04/22 04:00:00  PM,12.110,,,,,
394,07/04/22 04:30:00  PM,11.916,,,,,
395,07/04/22 05:00:00  PM,12.401,,,,,
396,07/04/22 05:30:00  PM,13.076,,,,,
397,07/04/22 06:00:00  PM,14.038,,,,,
398,07/04/22 06:30:00  PM,14.709,,,,,
399,07/04/22 07:00:00  PM,14.134,,,,,
400,07/04/22 07:30:00  PM,12.883,,,,,
401,07/04/22 08:00:00  PM,9.472,,,,,
402,07/04/22 08:30:00  PM,8.879,,,,,
403,07/04/22 09:00:00  PM,10.846,,,,,
404,07/04/22 09:30:00  PM,8.481,,,,,
405,07/04/22 10:00:00  PM,9.077,,,,,
406,07/04/22 10:30:00  PM,7.983,,,,,
407,07/04/22 11:00:00  PM,9.077,,,,,
408,07/04/22 11:30:00  PM,10.748,,,,,
409,07/05/22 12:00:00  AM,9.965,,,,,
410,07/05/22 12:30:00  AM,10.259,,,,,
411,07/05/22 01:00:00  AM,9.077,,,,,
412,07/05/22 01:30:00  AM,7.179,,,,,
413,07/05/22 02:00:00  AM,8.680,,,,,
414,07/05/22 02:30:00  AM,9.965,,,,,
415,07/05/22 03:00:00  AM,11.819,,,,,
416,07/05/22 03:30:00  AM,12.013,,,,,
417,07/05/22 04:00:00  AM,13.461,,,,,
418,07/05/22 04:30:00  AM,9.965,,,,,
419,07/05/22 05:00:00  AM,9.669,,,,,
420,07/05/22 05:30:00  AM,13.365,,,,,
421,07/05/22 06:00:00  AM,14.230,,,,,
422,07/05/22 06:30:00  AM,14.996,,,,,
423,07/05/22 07:00:00  AM,16.523,,,,,
424,07/05/22 07:30:00  AM,16.427,,,,,
425,07/05/22 08:00:00  AM,18.996,,,,,
426,07/05/22 08:30:00  AM,18.521,,,,,
427,07/05/22 09:00:00  AM,16.999,,,,,
428,07/05/22 09:30:00  AM,19.282,,,,,
429,07/05/22 10:00:00  AM,22.046,,,,,
430,07/05/22 10:30:00  AM,20.996,,,,,
431,07/05/22 11:00:00  AM,19.948,,,,,
432,07/05/22 11:30:00  AM,19.567,,,,,
433,07/05/22 12:00:00  PM,17.570,,,,,
434,07/05/22 12:30:00  PM,19.377,,,,,
435,07/05/22 01:00:00  PM,18.996,,,,,
436,07/05/22 01:30:00  PM,17.475,,,,,
437,07/05/22 02:00:00  PM,18.521,,,,,
438,07/05/22 02:30:00  PM,17.855,,,,,
439,07/05/22 03:00:00  PM,18.426,,,,,
440,07/05/22 03:30:00  PM,17.284,,,,,
441,07/05/22 04:00:00  PM,13.461,,,,,
442,07/05/22 04:30:00  PM,14.517,,,,,
443,07/05/22 05:00:00  PM,14.325,,,,,
444,07/05/22 05:30:00  PM,12.787,,,,,
445,07/05/22 06:00:00  PM,12.980,,,,,
446,07/05/22 06:30:00  PM,11.334,,,,,
447,07/05/22 07:00:00  PM,9.965,,,,,
448,07/05/22 07:30:00  PM,8.382,,,,,
449,07/05/22 08:00:00  PM,7.381,,,,,
450,07/05/22 08:30:00  PM,7.079,,,,,
451,07/05/22 09:00:00  PM,6.573,,,,,
452,07/05/22 09:30:00  PM,6.370,,,,,
453,07/05/22 10:00:00  PM,5.962,,,,,
454,07/05/22 10:30:00  PM,5.552,,,,,
455,07/05/22 11:00:00  PM,6.268,,,,,
456,07/05/22 11:30:00  PM,5.552,,,,,
457,07/06/22 12:00:00  AM,5.655,,,,,
458,07/06/22 12:30:00  AM,5.552,,,,,
459,07/06/22 01:00:00  AM,5.860,,,,,
460,07/06/22 01:30:00  AM,6.674,,,,,
461,07/06/22 02:00:00  AM,7.079,,,,,
462,07/06/22 02:30:00  AM,6.775,,,,,
463,07/06/22 03:00:00  AM,7.079,,,,,
464,07/06/22 03:30:00  AM,7.682,,,,,
465,07/06/22 04:00:00  AM,7.381,,,,,
466,07/06/22 04:30:00  AM,7.381,,,,,
467,07/06/22 05:00:00  AM,7.381,,,,,
468,07/06/22 05:30:00  AM,7.481,,,,,
469,07/06/22 06:00:00  AM,5.757,,,,,
470,07/06/22 06:30:00  AM,4.623,,,,,
471,07/06/22 07:00:00  AM,4.207,,,,,
472,07/06/22 07:30:00  AM,4.207,,,,,
473,07/06/22 08:00:00  AM,5.141,,,,,
474,07/06/22 08:30:00  AM,7.179,,,,,
475,07/06/22 09:00:00  AM,6.370,,,,,
476,07/06/22 09:30:00  AM,7.079,,,,,
477,07/06/22 10:00:00  AM,8.581,,,,,
478,07/06/22 10:30:00  AM,8.382,,,,,
479,07/06/22 11:00:00  AM,9.472,,,,,
480,07/06/22 11:30:00  AM,8.978,,,,,
481,07/06/22 12:00:00  PM,9.373,,,,,
482,07/06/22 12:30:00  PM,9.077,,,,,
483,07/06/22 01:00:00  PM,8.282,,,,,
484,07/06/22 01:30:00  PM,7.882,,,,,
485,07/06/22 02:00:00  PM,8.382,,,,,
486,07/06/22 02:30:00  PM,9.571,,,,,
487,07/06/22 03:00:00  PM,10.651,,,,,
488,07/06/22 03:30:00  PM,11.334,,,,,
489,07/06/22 04:00:00  PM,10.846,,,,,
490,07/06/22 04:30:00  PM,9.768,,,,,
491,07/06/22 05:00:00  PM,9.373,,,,,
492,07/06/22 05:30:00  PM,8.978,,,,,
493,07/06/22 06:00:00  PM,9.275,,,,,
494,07/06/22 06:30:00  PM,9.077,,,,,
495,07/06/22 07:00:00  PM,9.275,,,,,
496,07/06/22 07:30:00  PM,9.275,,,,,
497,07/06/22 08:00:00  PM,8.978,,,,,
498,07/06/22 08:30:00  PM,8.779,,,,,
499,07/06/22 09:00:00  PM,7.582,,,,,
500,07/06/22 09:30:00  PM,6.978,,,,,
501,07/06/22 10:00:00  PM,6.471,,,,,
502,07/06/22 10:30:00  PM,6.064,,,,,
503,07/06/22 11:00:00  PM,6.268,,,,,
504,07/06/22 11:30:00  PM,5.962,,,,,
505,07/07/22 12:00:00  AM,5.860,,,,,
506,07/07/22 12:30:00  AM,5.757,,,,,
507,07/07/22 01:00:00  AM,5.450,,,,,
508,07/07/22 01:30:00  AM,5.757,,,,,
509,07/07/22 02:00:00  AM,5.860,,,,,
510,07/07/22 02:30:00  AM,7.079,,,,,
511,07/07/22 03:00:00  AM,8.879,,,,,
512,07/07/22 03:30:00  AM,11.625,,,,,
513,07/07/22 04:00:00  AM,13.173,,,,,
514,07/07/22 04:30:00  AM,14.230,,,,,
515,07/07/22 05:00:00  AM,12.013,,,,,
516,07/07/22 05:30:00  AM,12.883,,,,,
517,07/07/22 06:00:00  AM,13.365,,,,,
518,07/07/22 06:30:00  AM,14.804,,,,,
519,07/07/22 07:00:00  AM,15.951,,,,,
520,07/07/22 07:30:00  AM,17.475,,,,,
521,07/07/22 08:00:00  AM,18.331,,,,,
522,07/07/22 08:30:00  AM,18.711,,,,,
523,07/07/22 09:00:00  AM,17.284,,,,,
524,07/07/22 09:30:00  AM,18.901,,,,,
525,07/07/22 10:00:00  AM,20.138,,,,,
