"Plot Title: DRYAS_13T"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9740249, SEN S/N: 9740249)","Coupler Attached (LGR S/N: 9740249)","Host Connected (LGR S/N: 9740249)","Stopped (LGR S/N: 9740249)","End Of File (LGR S/N: 9740249)"
103,07/03/22 05:30:00  PM,5.552,,,,
104,07/03/22 05:45:00  PM,5.552,,,,
105,07/03/22 06:00:00  PM,5.244,,,,
106,07/03/22 06:15:00  PM,4.727,,,,
107,07/03/22 06:30:00  PM,4.934,,,,
108,07/03/22 06:45:00  PM,5.552,,,,
109,07/03/22 07:00:00  PM,5.757,,,,
110,07/03/22 07:15:00  PM,5.552,,,,
111,07/03/22 07:30:00  PM,5.450,,,,
112,07/03/22 07:45:00  PM,4.934,,,,
113,07/03/22 08:00:00  PM,4.415,,,,
114,07/03/22 08:15:00  PM,4.415,,,,
115,07/03/22 08:30:00  PM,4.519,,,,
116,07/03/22 08:45:00  PM,4.519,,,,
117,07/03/22 09:00:00  PM,4.311,,,,
118,07/03/22 09:15:00  PM,3.893,,,,
119,07/03/22 09:30:00  PM,3.578,,,,
120,07/03/22 09:45:00  PM,3.788,,,,
121,07/03/22 10:00:00  PM,3.367,,,,
122,07/03/22 10:15:00  PM,3.578,,,,
123,07/03/22 10:30:00  PM,2.943,,,,
124,07/03/22 10:45:00  PM,2.624,,,,
125,07/03/22 11:00:00  PM,2.303,,,,
126,07/03/22 11:15:00  PM,2.624,,,,
127,07/03/22 11:30:00  PM,3.155,,,,
128,07/03/22 11:45:00  PM,3.155,,,,
129,07/04/22 12:00:00  AM,2.943,,,,
130,07/04/22 12:15:00  AM,2.943,,,,
131,07/04/22 12:30:00  AM,3.155,,,,
132,07/04/22 12:45:00  AM,3.578,,,,
133,07/04/22 01:00:00  AM,3.788,,,,
134,07/04/22 01:15:00  AM,3.472,,,,
135,07/04/22 01:30:00  AM,3.049,,,,
136,07/04/22 01:45:00  AM,3.155,,,,
137,07/04/22 02:00:00  AM,3.683,,,,
138,07/04/22 02:15:00  AM,4.102,,,,
139,07/04/22 02:30:00  AM,3.893,,,,
140,07/04/22 02:45:00  AM,3.893,,,,
141,07/04/22 03:00:00  AM,3.893,,,,
142,07/04/22 03:15:00  AM,3.472,,,,
143,07/04/22 03:30:00  AM,3.893,,,,
144,07/04/22 03:45:00  AM,4.311,,,,
145,07/04/22 04:00:00  AM,4.207,,,,
146,07/04/22 04:15:00  AM,4.207,,,,
147,07/04/22 04:30:00  AM,4.519,,,,
148,07/04/22 04:45:00  AM,4.727,,,,
149,07/04/22 05:00:00  AM,4.727,,,,
150,07/04/22 05:15:00  AM,4.727,,,,
151,07/04/22 05:30:00  AM,4.727,,,,
152,07/04/22 05:45:00  AM,4.831,,,,
153,07/04/22 06:00:00  AM,4.934,,,,
154,07/04/22 06:15:00  AM,5.244,,,,
155,07/04/22 06:30:00  AM,5.552,,,,
156,07/04/22 06:45:00  AM,5.757,,,,
157,07/04/22 07:00:00  AM,6.268,,,,
158,07/04/22 07:15:00  AM,6.775,,,,
159,07/04/22 07:30:00  AM,7.481,,,,
160,07/04/22 07:45:00  AM,8.382,,,,
161,07/04/22 08:00:00  AM,8.779,,,,
162,07/04/22 08:15:00  AM,8.779,,,,
163,07/04/22 08:30:00  AM,9.472,,,,
164,07/04/22 08:45:00  AM,9.866,,,,
165,07/04/22 09:00:00  AM,8.779,,,,
166,07/04/22 09:15:00  AM,11.041,,,,
167,07/04/22 09:30:00  AM,10.748,,,,
168,07/04/22 09:45:00  AM,9.472,,,,
169,07/04/22 10:00:00  AM,9.275,,,,
170,07/04/22 10:15:00  AM,9.965,,,,
171,07/04/22 10:30:00  AM,11.528,,,,
172,07/04/22 10:45:00  AM,11.334,,,,
173,07/04/22 11:00:00  AM,10.161,,,,
174,07/04/22 11:15:00  AM,10.063,,,,
175,07/04/22 11:30:00  AM,10.259,,,,
176,07/04/22 11:45:00  AM,10.259,,,,
177,07/04/22 12:00:00  PM,11.236,,,,
178,07/04/22 12:15:00  PM,11.819,,,,
179,07/04/22 12:30:00  PM,13.461,,,,
180,07/04/22 12:45:00  PM,13.173,,,,
181,07/04/22 01:00:00  PM,12.594,,,,
182,07/04/22 01:15:00  PM,12.207,,,,
183,07/04/22 01:30:00  PM,12.594,,,,
184,07/04/22 01:45:00  PM,14.421,,,,
185,07/04/22 02:00:00  PM,14.709,,,,
186,07/04/22 02:15:00  PM,12.497,,,,
187,07/04/22 02:30:00  PM,12.594,,,,
188,07/04/22 02:45:00  PM,12.883,,,,
189,07/04/22 03:00:00  PM,12.883,,,,
190,07/04/22 03:15:00  PM,11.625,,,,
191,07/04/22 03:30:00  PM,11.625,,,,
192,07/04/22 03:45:00  PM,12.883,,,,
193,07/04/22 04:00:00  PM,12.787,,,,
194,07/04/22 04:15:00  PM,12.207,,,,
195,07/04/22 04:30:00  PM,12.401,,,,
196,07/04/22 04:45:00  PM,12.787,,,,
197,07/04/22 05:00:00  PM,11.916,,,,
198,07/04/22 05:15:00  PM,12.401,,,,
199,07/04/22 05:30:00  PM,10.651,,,,
200,07/04/22 05:45:00  PM,9.571,,,,
201,07/04/22 06:00:00  PM,10.161,,,,
202,07/04/22 06:15:00  PM,9.472,,,,
203,07/04/22 06:30:00  PM,8.978,,,,
204,07/04/22 06:45:00  PM,9.275,,,,
205,07/04/22 07:00:00  PM,9.866,,,,
206,07/04/22 07:15:00  PM,10.455,,,,
207,07/04/22 07:30:00  PM,10.553,,,,
208,07/04/22 07:45:00  PM,8.481,,,,
209,07/04/22 08:00:00  PM,7.381,,,,
210,07/04/22 08:15:00  PM,5.552,,,,
211,07/04/22 08:30:00  PM,7.381,,,,
212,07/04/22 08:45:00  PM,11.139,,,,
213,07/04/22 09:00:00  PM,9.768,,,,
214,07/04/22 09:15:00  PM,7.079,,,,
215,07/04/22 09:30:00  PM,6.573,,,,
216,07/04/22 09:45:00  PM,7.280,,,,
217,07/04/22 10:00:00  PM,8.581,,,,
218,07/04/22 10:15:00  PM,7.079,,,,
219,07/04/22 10:30:00  PM,5.757,,,,
220,07/04/22 10:45:00  PM,5.347,,,,
221,07/04/22 11:00:00  PM,5.962,,,,
222,07/04/22 11:15:00  PM,6.573,,,,
223,07/04/22 11:30:00  PM,6.370,,,,
224,07/04/22 11:45:00  PM,6.573,,,,
225,07/05/22 12:00:00  AM,6.775,,,,
226,07/05/22 12:15:00  AM,5.552,,,,
227,07/05/22 12:30:00  AM,5.450,,,,
228,07/05/22 12:45:00  AM,6.370,,,,
229,07/05/22 01:00:00  AM,6.370,,,,
230,07/05/22 01:15:00  AM,5.552,,,,
231,07/05/22 01:30:00  AM,5.141,,,,
232,07/05/22 01:45:00  AM,6.370,,,,
233,07/05/22 02:00:00  AM,8.282,,,,
234,07/05/22 02:15:00  AM,9.768,,,,
235,07/05/22 02:30:00  AM,9.669,,,,
236,07/05/22 02:45:00  AM,9.472,,,,
237,07/05/22 03:00:00  AM,9.965,,,,
238,07/05/22 03:15:00  AM,9.768,,,,
239,07/05/22 03:30:00  AM,9.965,,,,
240,07/05/22 03:45:00  AM,11.139,,,,
241,07/05/22 04:00:00  AM,10.259,,,,
242,07/05/22 04:15:00  AM,10.846,,,,
243,07/05/22 04:30:00  AM,9.176,,,,
244,07/05/22 04:45:00  AM,7.882,,,,
245,07/05/22 05:00:00  AM,7.481,,,,
246,07/05/22 05:15:00  AM,10.455,,,,
247,07/05/22 05:30:00  AM,12.207,,,,
248,07/05/22 05:45:00  AM,11.139,,,,
249,07/05/22 06:00:00  AM,13.461,,,,
250,07/05/22 06:15:00  AM,13.558,,,,
251,07/05/22 06:30:00  AM,12.883,,,,
252,07/05/22 06:45:00  AM,11.916,,,,
253,07/05/22 07:00:00  AM,11.819,,,,
254,07/05/22 07:15:00  AM,10.063,,,,
255,07/05/22 07:30:00  AM,10.553,,,,
256,07/05/22 07:45:00  AM,11.819,,,,
257,07/05/22 08:00:00  AM,14.900,,,,
258,07/05/22 08:15:00  AM,14.996,,,,
259,07/05/22 08:30:00  AM,14.038,,,,
260,07/05/22 08:45:00  AM,12.497,,,,
261,07/05/22 09:00:00  AM,13.365,,,,
262,07/05/22 09:15:00  AM,13.558,,,,
263,07/05/22 09:30:00  AM,14.230,,,,
264,07/05/22 09:45:00  AM,15.378,,,,
265,07/05/22 10:00:00  AM,16.713,,,,
266,07/05/22 10:15:00  AM,15.282,,,,
267,07/05/22 10:30:00  AM,12.980,,,,
268,07/05/22 10:45:00  AM,14.421,,,,
269,07/05/22 11:00:00  AM,14.230,,,,
270,07/05/22 11:15:00  AM,14.325,,,,
271,07/05/22 11:30:00  AM,13.076,,,,
272,07/05/22 11:45:00  AM,12.594,,,,
273,07/05/22 12:00:00  PM,12.013,,,,
274,07/05/22 12:15:00  PM,12.013,,,,
275,07/05/22 12:30:00  PM,15.187,,,,
276,07/05/22 12:45:00  PM,16.046,,,,
277,07/05/22 01:00:00  PM,14.804,,,,
278,07/05/22 01:15:00  PM,15.951,,,,
279,07/05/22 01:30:00  PM,14.996,,,,
280,07/05/22 01:45:00  PM,14.613,,,,
281,07/05/22 02:00:00  PM,16.046,,,,
282,07/05/22 02:15:00  PM,15.187,,,,
283,07/05/22 02:30:00  PM,14.709,,,,
284,07/05/22 02:45:00  PM,14.804,,,,
285,07/05/22 03:00:00  PM,13.846,,,,
286,07/05/22 03:15:00  PM,14.709,,,,
287,07/05/22 03:30:00  PM,15.187,,,,
288,07/05/22 03:45:00  PM,13.173,,,,
289,07/05/22 04:00:00  PM,10.748,,,,
290,07/05/22 04:15:00  PM,11.431,,,,
291,07/05/22 04:30:00  PM,12.013,,,,
292,07/05/22 04:45:00  PM,14.900,,,,
293,07/05/22 05:00:00  PM,12.980,,,,
294,07/05/22 05:15:00  PM,11.625,,,,
295,07/05/22 05:30:00  PM,9.866,,,,
296,07/05/22 05:45:00  PM,11.334,,,,
297,07/05/22 06:00:00  PM,12.690,,,,
298,07/05/22 06:15:00  PM,11.916,,,,
299,07/05/22 06:30:00  PM,10.259,,,,
300,07/05/22 06:45:00  PM,9.275,,,,
301,07/05/22 07:00:00  PM,9.275,,,,
302,07/05/22 07:15:00  PM,8.978,,,,
303,07/05/22 07:30:00  PM,7.882,,,,
304,07/05/22 07:45:00  PM,7.381,,,,
305,07/05/22 08:00:00  PM,7.782,,,,
306,07/05/22 08:15:00  PM,8.082,,,,
307,07/05/22 08:30:00  PM,7.682,,,,
308,07/05/22 08:45:00  PM,6.775,,,,
309,07/05/22 09:00:00  PM,6.775,,,,
310,07/05/22 09:15:00  PM,6.978,,,,
311,07/05/22 09:30:00  PM,7.079,,,,
312,07/05/22 09:45:00  PM,7.280,,,,
313,07/05/22 10:00:00  PM,5.962,,,,
314,07/05/22 10:15:00  PM,5.655,,,,
315,07/05/22 10:30:00  PM,5.552,,,,
316,07/05/22 10:45:00  PM,5.962,,,,
317,07/05/22 11:00:00  PM,6.471,,,,
318,07/05/22 11:15:00  PM,6.978,,,,
319,07/05/22 11:30:00  PM,5.962,,,,
320,07/05/22 11:45:00  PM,5.552,,,,
321,07/06/22 12:00:00  AM,5.757,,,,
322,07/06/22 12:15:00  AM,5.962,,,,
323,07/06/22 12:30:00  AM,5.962,,,,
324,07/06/22 12:45:00  AM,5.757,,,,
325,07/06/22 01:00:00  AM,5.962,,,,
326,07/06/22 01:15:00  AM,6.370,,,,
327,07/06/22 01:30:00  AM,6.775,,,,
328,07/06/22 01:45:00  AM,6.978,,,,
329,07/06/22 02:00:00  AM,7.079,,,,
330,07/06/22 02:15:00  AM,7.280,,,,
331,07/06/22 02:30:00  AM,6.877,,,,
332,07/06/22 02:45:00  AM,6.877,,,,
333,07/06/22 03:00:00  AM,7.179,,,,
334,07/06/22 03:15:00  AM,7.481,,,,
335,07/06/22 03:30:00  AM,7.782,,,,
336,07/06/22 03:45:00  AM,7.983,,,,
337,07/06/22 04:00:00  AM,7.079,,,,
338,07/06/22 04:15:00  AM,7.782,,,,
339,07/06/22 04:30:00  AM,7.782,,,,
340,07/06/22 04:45:00  AM,7.079,,,,
341,07/06/22 05:00:00  AM,7.280,,,,
342,07/06/22 05:15:00  AM,7.882,,,,
343,07/06/22 05:30:00  AM,8.082,,,,
344,07/06/22 05:45:00  AM,6.674,,,,
345,07/06/22 06:00:00  AM,5.655,,,,
346,07/06/22 06:15:00  AM,5.141,,,,
347,07/06/22 06:30:00  AM,4.727,,,,
348,07/06/22 06:45:00  AM,4.102,,,,
349,07/06/22 07:00:00  AM,3.893,,,,
350,07/06/22 07:15:00  AM,3.893,,,,
351,07/06/22 07:30:00  AM,3.788,,,,
352,07/06/22 07:45:00  AM,4.102,,,,
353,07/06/22 08:00:00  AM,4.727,,,,
354,07/06/22 08:15:00  AM,5.347,,,,
355,07/06/22 08:30:00  AM,6.064,,,,
356,07/06/22 08:45:00  AM,6.166,,,,
357,07/06/22 09:00:00  AM,5.860,,,,
358,07/06/22 09:15:00  AM,5.757,,,,
359,07/06/22 09:30:00  AM,6.166,,,,
360,07/06/22 09:45:00  AM,6.674,,,,
361,07/06/22 10:00:00  AM,7.481,,,,
362,07/06/22 10:15:00  AM,6.775,,,,
363,07/06/22 10:30:00  AM,6.268,,,,
364,07/06/22 10:45:00  AM,6.370,,,,
365,07/06/22 11:00:00  AM,6.471,,,,
366,07/06/22 11:15:00  AM,6.978,,,,
367,07/06/22 11:30:00  AM,7.582,,,,
368,07/06/22 11:45:00  AM,7.782,,,,
369,07/06/22 12:00:00  PM,7.983,,,,
370,07/06/22 12:15:00  PM,8.481,,,,
371,07/06/22 12:30:00  PM,7.983,,,,
372,07/06/22 12:45:00  PM,7.381,,,,
373,07/06/22 01:00:00  PM,7.381,,,,
374,07/06/22 01:15:00  PM,7.280,,,,
375,07/06/22 01:30:00  PM,7.079,,,,
376,07/06/22 01:45:00  PM,7.179,,,,
377,07/06/22 02:00:00  PM,6.877,,,,
378,07/06/22 02:15:00  PM,7.079,,,,
379,07/06/22 02:30:00  PM,7.682,,,,
380,07/06/22 02:45:00  PM,7.682,,,,
381,07/06/22 03:00:00  PM,8.581,,,,
382,07/06/22 03:15:00  PM,8.680,,,,
383,07/06/22 03:30:00  PM,9.373,,,,
384,07/06/22 03:45:00  PM,7.882,,,,
385,07/06/22 04:00:00  PM,7.381,,,,
386,07/06/22 04:15:00  PM,7.582,,,,
387,07/06/22 04:30:00  PM,7.682,,,,
388,07/06/22 04:45:00  PM,7.882,,,,
389,07/06/22 05:00:00  PM,8.481,,,,
390,07/06/22 05:15:00  PM,8.282,,,,
391,07/06/22 05:30:00  PM,7.481,,,,
392,07/06/22 05:45:00  PM,6.978,,,,
393,07/06/22 06:00:00  PM,7.280,,,,
394,07/06/22 06:15:00  PM,7.882,,,,
395,07/06/22 06:30:00  PM,8.382,,,,
396,07/06/22 06:45:00  PM,8.481,,,,
397,07/06/22 07:00:00  PM,8.779,,,,
398,07/06/22 07:15:00  PM,8.581,,,,
399,07/06/22 07:30:00  PM,8.481,,,,
400,07/06/22 07:45:00  PM,7.481,,,,
401,07/06/22 08:00:00  PM,7.079,,,,
402,07/06/22 08:15:00  PM,7.481,,,,
403,07/06/22 08:30:00  PM,7.682,,,,
404,07/06/22 08:45:00  PM,7.381,,,,
405,07/06/22 09:00:00  PM,6.877,,,,
406,07/06/22 09:15:00  PM,6.370,,,,
407,07/06/22 09:30:00  PM,6.573,,,,
408,07/06/22 09:45:00  PM,6.775,,,,
409,07/06/22 10:00:00  PM,6.064,,,,
410,07/06/22 10:15:00  PM,5.757,,,,
411,07/06/22 10:30:00  PM,5.552,,,,
412,07/06/22 10:45:00  PM,5.552,,,,
413,07/06/22 11:00:00  PM,5.552,,,,
414,07/06/22 11:15:00  PM,5.655,,,,
415,07/06/22 11:30:00  PM,5.552,,,,
416,07/06/22 11:45:00  PM,5.244,,,,
417,07/07/22 12:00:00  AM,5.244,,,,
418,07/07/22 12:15:00  AM,5.757,,,,
419,07/07/22 12:30:00  AM,5.347,,,,
420,07/07/22 12:45:00  AM,4.415,,,,
421,07/07/22 01:00:00  AM,4.831,,,,
422,07/07/22 01:15:00  AM,5.347,,,,
423,07/07/22 01:30:00  AM,5.860,,,,
424,07/07/22 01:45:00  AM,5.552,,,,
425,07/07/22 02:00:00  AM,5.552,,,,
426,07/07/22 02:15:00  AM,6.370,,,,
427,07/07/22 02:30:00  AM,6.877,,,,
428,07/07/22 02:45:00  AM,7.280,,,,
429,07/07/22 03:00:00  AM,7.983,,,,
430,07/07/22 03:15:00  AM,9.571,,,,
431,07/07/22 03:30:00  AM,9.373,,,,
432,07/07/22 03:45:00  AM,9.176,,,,
433,07/07/22 04:00:00  AM,8.779,,,,
434,07/07/22 04:15:00  AM,12.304,,,,
435,07/07/22 04:30:00  AM,14.900,,,,
436,07/07/22 04:45:00  AM,12.013,,,,
437,07/07/22 05:00:00  AM,11.431,,,,
438,07/07/22 05:15:00  AM,11.139,,,,
439,07/07/22 05:30:00  AM,11.334,,,,
440,07/07/22 05:45:00  AM,11.139,,,,
441,07/07/22 06:00:00  AM,10.944,,,,
442,07/07/22 06:15:00  AM,10.846,,,,
443,07/07/22 06:30:00  AM,10.455,,,,
444,07/07/22 06:45:00  AM,11.236,,,,
445,07/07/22 07:00:00  AM,11.334,,,,
446,07/07/22 07:15:00  AM,11.236,,,,
447,07/07/22 07:30:00  AM,11.334,,,,
448,07/07/22 07:45:00  AM,11.041,,,,
449,07/07/22 08:00:00  AM,11.722,,,,
450,07/07/22 08:15:00  AM,11.916,,,,
451,07/07/22 08:30:00  AM,12.594,,,,
452,07/07/22 08:45:00  AM,13.750,,,,
453,07/07/22 09:00:00  AM,13.654,,,,
454,07/07/22 09:15:00  AM,13.750,,,,
455,07/07/22 09:30:00  AM,13.942,,,,
456,07/07/22 09:45:00  AM,14.804,,,,
457,07/07/22 10:00:00  AM,15.187,,,,
458,07/07/22 10:15:00  AM,15.187,,,,
459,07/07/22 10:30:00  AM,15.664,,,,
460,07/07/22 10:45:00  AM,16.427,,,,
461,07/07/22 11:00:00  AM,17.570,,,,
462,07/07/22 11:15:00  AM,17.379,,,,
463,07/07/22 11:30:00  AM,15.760,,,,
464,07/07/22 11:45:00  AM,14.804,,,,
465,07/07/22 12:00:00  PM,15.569,,,,
466,07/07/22 12:15:00  PM,15.473,,,,
467,07/07/22 12:30:00  PM,18.616,,,,
468,07/07/22 12:45:00  PM,18.521,,,,
469,07/07/22 01:00:00  PM,16.903,,,,
470,07/07/22 01:15:00  PM,16.618,,,,
471,07/07/22 01:30:00  PM,15.091,,,,
472,07/07/22 01:45:00  PM,14.996,,,,
473,07/07/22 02:00:00  PM,16.523,,,,
474,07/07/22 02:15:00  PM,17.094,,,,
475,07/07/22 02:30:00  PM,17.665,,,,
476,07/07/22 02:45:00  PM,17.950,,,,
477,07/07/22 03:00:00  PM,15.091,,,,
478,07/07/22 03:15:00  PM,14.996,,,,
479,07/07/22 03:30:00  PM,15.760,,,,
480,07/07/22 03:45:00  PM,17.189,,,,
481,07/07/22 04:00:00  PM,17.950,,,,
482,07/07/22 04:15:00  PM,17.665,,,,
483,07/07/22 04:30:00  PM,17.379,,,,
484,07/07/22 04:45:00  PM,16.237,,,,
485,07/07/22 05:00:00  PM,15.855,,,,
486,07/07/22 05:15:00  PM,15.569,,,,
487,07/07/22 05:30:00  PM,15.664,,,,
488,07/07/22 05:45:00  PM,15.569,,,,
489,07/07/22 06:00:00  PM,14.421,,,,
490,07/07/22 06:15:00  PM,12.883,,,,
491,07/07/22 06:30:00  PM,13.750,,,,
492,07/07/22 06:45:00  PM,14.230,,,,
493,07/07/22 07:00:00  PM,12.304,,,,
494,07/07/22 07:15:00  PM,12.401,,,,
495,07/07/22 07:30:00  PM,12.980,,,,
496,07/07/22 07:45:00  PM,12.110,,,,
497,07/07/22 08:00:00  PM,12.497,,,,
498,07/07/22 08:15:00  PM,13.461,,,,
499,07/07/22 08:30:00  PM,11.236,,,,
500,07/07/22 08:45:00  PM,9.965,,,,
501,07/07/22 09:00:00  PM,11.528,,,,
502,07/07/22 09:15:00  PM,11.625,,,,
503,07/07/22 09:30:00  PM,12.110,,,,
504,07/07/22 09:45:00  PM,12.401,,,,
505,07/07/22 10:00:00  PM,10.455,,,,
506,07/07/22 10:15:00  PM,9.373,,,,
507,07/07/22 10:30:00  PM,8.481,,,,
508,07/07/22 10:45:00  PM,8.481,,,,
509,07/07/22 11:00:00  PM,9.275,,,,
510,07/07/22 11:15:00  PM,9.571,,,,
511,07/07/22 11:30:00  PM,9.669,,,,
512,07/07/22 11:45:00  PM,9.571,,,,
513,07/08/22 12:00:00  AM,8.581,,,,
514,07/08/22 12:15:00  AM,8.879,,,,
515,07/08/22 12:30:00  AM,9.176,,,,
516,07/08/22 12:45:00  AM,8.680,,,,
517,07/08/22 01:00:00  AM,9.077,,,,
518,07/08/22 01:15:00  AM,8.978,,,,
519,07/08/22 01:30:00  AM,9.077,,,,
520,07/08/22 01:45:00  AM,9.472,,,,
521,07/08/22 02:00:00  AM,10.553,,,,
522,07/08/22 02:15:00  AM,11.334,,,,
523,07/08/22 02:30:00  AM,8.382,,,,
524,07/08/22 02:45:00  AM,9.275,,,,
525,07/08/22 03:00:00  AM,10.944,,,,
526,07/08/22 03:15:00  AM,11.041,,,,
527,07/08/22 03:30:00  AM,10.846,,,,
528,07/08/22 03:45:00  AM,10.553,,,,
529,07/08/22 04:00:00  AM,11.139,,,,
530,07/08/22 04:15:00  AM,11.139,,,,
531,07/08/22 04:30:00  AM,12.110,,,,
532,07/08/22 04:45:00  AM,14.134,,,,
533,07/08/22 05:00:00  AM,13.942,,,,
534,07/08/22 05:15:00  AM,12.594,,,,
535,07/08/22 05:30:00  AM,12.207,,,,
536,07/08/22 05:45:00  AM,12.690,,,,
537,07/08/22 06:00:00  AM,15.378,,,,
538,07/08/22 06:15:00  AM,13.654,,,,
539,07/08/22 06:30:00  AM,10.748,,,,
540,07/08/22 06:45:00  AM,11.041,,,,
541,07/08/22 07:00:00  AM,13.558,,,,
542,07/08/22 07:15:00  AM,11.722,,,,
543,07/08/22 07:30:00  AM,10.063,,,,
544,07/08/22 07:45:00  AM,12.594,,,,
545,07/08/22 08:00:00  AM,12.883,,,,
546,07/08/22 08:15:00  AM,14.709,,,,
547,07/08/22 08:30:00  AM,13.750,,,,
548,07/08/22 08:45:00  AM,12.497,,,,
